Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
717,Mike DiSorbo,4013,1839,0,224,166 reps - s,1389,0,254,220 reps - s,307,10:14 - s
718,Nestor Ortiz,4023,1275,190 reps - s,714,125 reps - s,737,94 reps - s,815,188 reps - s,482,11:23 - s
719,Jay Halfon,4028,612,19:34 - s,475,141 reps - s,333,131 reps - s,1350,0,1258,0
719,Scott Snyder,4028,858,217 reps - s,535,137 reps - s,1121,59 reps - s,809,189 reps - s,705,12:56 - s
721,Angel Bonilla,4031,1174,198 reps - s,1410,78 reps - s,640,99 reps - s,259,220 reps - s,548,11:52 - s
722,Jason Faircloth,4036,1118,202 reps - s,1075,104 reps - s,661,96 reps - s,172,233 reps - s,1010,16:28 - s
723,Lou Honick,4037,28,14:13 - s,12,221 reps - s,1389,0,1350,0,1258,0
723,Jacob Diaz,4037,1344,185 reps - s,438,141 reps - s,785,93 reps - s,1112,163 reps - s,358,10:36 - s
725,Michael Fowlkes,4039,189,16:58 - s,761,121 reps - s,481,107 reps - s,1350,0,1258,0
725,David Currin,4039,591,19:31 - s,697,126 reps - s,924,71 reps - s,569,200 reps - s,1258,0
727,Martin Hjalmeby,4047,343,18:06 - s,780,120 reps - s,1233,49 reps - s,588,198 reps - s,1103,18:03 - s
728,Chris Carstens,4054,1443,174 reps - s,1144,94 reps - s,274,141 reps - s,555,200 reps - s,638,12:27 - s
729,John-John Villafane,4060,956,213 reps - s,1382,78 reps - s,250,142 reps - s,785,190 reps - s,687,12:45 - s
730,Chandler Davis,4068,218,17:11 - s,607,134 reps - s,1389,0,596,198 reps - s,1258,0
731,Jean Baidet Sr,4069,395,18:26 - s,688,127 reps - s,1188,56 reps - s,540,200 reps - s,1258,0
732,Dave Ramsey,4070,1646,154 reps - s,736,123 reps - s,135,168 reps - s,1147,157 reps - s,406,10:54 - s
733,Aris Mavridoglou,4072,1501,169 reps - s,768,121 reps - s,597,104 reps - s,622,197 reps - s,584,12:08 - s
734,Chris Lydon,4073,260,17:34 - s,1543,0,1389,0,269,220 reps - s,612,12:19 - s
735,Chris Heale,4081,1146,200 reps - s,350,147 reps - s,447,117 reps - s,880,185 reps - s,1258,0
736,Robert Morris,4088,681,19:52 - s,656,128 reps - s,889,81 reps - s,1350,0,512,11:35 - s
736,Ray Powe,4088,1089,205 reps - s,705,125 reps - s,742,94 reps - s,632,196 reps - s,920,15:07 - s
738,Calvin Mammen,4095,802,219 reps - s,342,149 reps - s,1118,59 reps - s,1046,172 reps - s,787,13:45 - s
739,David Epstein,4103,1414,177 reps - s,663,128 reps - s,1062,67 reps - s,391,210 reps - s,573,12:03 - s
740,Tim Tantillo,4105,876,216 reps - s,1159,92 reps - s,680,96 reps - s,930,182 reps - s,460,11:16 - s
741,Brent Small,4106,1662,153 reps - s,1019,107 reps - s,297,132 reps - s,769,190 reps - s,359,10:37 - s
742,Patrick McNally,4107,973,212 reps - s,785,120 reps - s,1324,43 reps - s,331,214 reps - s,694,12:48 - s
743,James Roesner,4114,268,17:38 - s,878,116 reps - s,1389,0,557,200 reps - s,1022,16:39 - s
744,Jeff Sandstrom,4116,1364,182 reps - s,824,119 reps - s,572,105 reps - s,934,181 reps - s,422,11:01 - s
745,Grant Harvey,4118,441,18:44 - s,1543,0,1389,0,334,214 reps - s,411,10:56 - s
746,Trevor Pass,4123,740,223 reps - s,439,141 reps - s,686,95 reps - s,1000,176 reps - s,1258,0
747,Jesus A Lopez,4128,1256,191 reps - s,751,122 reps - s,760,94 reps - s,1095,165 reps - s,266,9:53 - s
748,Mike Olson,4129,836,218 reps - s,34,208 reps - s,1389,0,1095,165 reps - s,775,13:35 - s
748,Aneuris Rodriguez,4129,1105,203 reps - s,183,170 reps - s,233,142 reps - s,1350,0,1258,0
750,Andre Menard,4130,1197,196 reps - s,1021,107 reps - s,676,96 reps - s,613,197 reps - s,623,12:22 - s
751,Fred Brock,4131,660,19:46 - s,915,114 reps - s,771,93 reps - s,975,178 reps - s,810,13:54 - s
752,Kyle Vaughn,4132,953,213 reps - s,1543,0,406,120 reps - s,634,196 reps - s,596,12:13 - s
753,Sebastian Leon,4134,751,223 reps - s,927,114 reps - s,572,105 reps - s,626,197 reps - s,1258,0
754,Christopher Smith,4135,1138,201 reps - s,908,115 reps - s,727,94 reps - s,642,196 reps - s,720,13:05 - s
755,Tanner Roe,4137,864,217 reps - s,970,112 reps - s,720,95 reps - s,325,214 reps - s,1258,0
756,Mike Strange,4141,582,19:27 - s,1543,0,1134,59 reps - s,129,240 reps - s,753,13:21 - s
757,Jordan Raybun,4144,359,18:11 - s,618,133 reps - s,1389,0,520,202 reps - s,1258,0
758,Corey Peabody,4145,1064,209 reps - s,928,114 reps - s,1033,68 reps - s,127,240 reps - s,993,16:11 - s
758,Claudio Abraho,4145,896,215 reps - s,1543,0,630,101 reps - s,756,191 reps - s,320,10:20 - s
760,Oscar Rodriguez,4147,173,16:46 - s,449,141 reps - s,1389,0,1350,0,786,13:43 - s
761,David Kenigsberg,4154,776,221 reps - s,1081,103 reps - s,633,101 reps - s,794,190 reps - s,870,14:36 - s
762,Kreg Sherman II,4156,727,20:00 - s,1056,105 reps - s,873,82 reps - s,669,195 reps - s,831,14:14 - s
763,Sridhar Mullapudi,4163,854,217 reps - s,853,117 reps - s,857,83 reps - s,341,213 reps - s,1258,0
764,Andre Szucko,4166,38,14:37 - s,131,176 reps - s,1389,0,1350,0,1258,0
765,Pete Ballard,4169,1150,200 reps - s,1072,104 reps - s,710,95 reps - s,499,203 reps - s,738,13:13 - s
766,Brian Morrison,4173,1839,0,699,126 reps - s,245,142 reps - s,752,191 reps - s,638,12:27 - s
767,Kristopher Roberts,4179,1839,0,186,170 reps - s,520,106 reps - s,376,210 reps - s,1258,0
768,Dennis Hunziker,4185,512,19:07 - s,1543,0,829,89 reps - s,441,206 reps - s,860,14:30 - s
769,Court Marshall,4186,968,212 reps - s,1194,89 reps - s,1103,60 reps - s,556,200 reps - s,365,10:39 - s
769,Ricardo Mujica,4186,747,223 reps - s,1543,0,631,101 reps - s,663,195 reps - s,602,12:15 - s
771,Ean Hobbs,4192,1555,163 reps - s,790,120 reps - s,561,105 reps - s,718,193 reps - s,568,12:00 - s
772,Rick Black,4198,502,19:04 - s,838,118 reps - s,1289,44 reps - s,402,209 reps - s,1167,20:29 - s
773,Gerry McGurl,4199,1117,202 reps - s,907,115 reps - s,365,130 reps - s,965,179 reps - s,845,14:22 - s
774,Danny McGoldrick,4200,1092,205 reps - s,721,124 reps - s,549,105 reps - s,974,178 reps - s,864,14:32 - s
775,Jay Parke,4201,821,218 reps - s,421,142 reps - s,995,69 reps - s,1048,171 reps - s,916,15:04 - s
776,James McMahon,4203,303,17:51 - s,1198,89 reps - s,922,71 reps - s,1002,176 reps - s,778,13:39 - s
777,Jaden Voisin,4204,142,16:29 - s,65,196 reps - s,1389,0,1350,0,1258,0
778,Sommy Khalaj,4205,631,19:38 - s,443,141 reps - s,523,106 reps - s,1350,0,1258,0
779,Lewis Ma,4208,819,218 reps - s,173,171 reps - s,608,104 reps - s,1350,0,1258,0
780,Cody Carpenter,4212,571,19:24 - s,1543,0,316,131 reps - s,524,202 reps - s,1258,0
781,David Galeano,4218,695,19:54 - s,322,153 reps - s,1097,60 reps - s,846,187 reps - s,1258,0
782,Christopher Malloy,4222,496,19:02 - s,747,122 reps - s,685,95 reps - s,1036,173 reps - s,1258,0
783,Clay Garner,4223,116,16:08 - s,110,180 reps - s,1389,0,1350,0,1258,0
784,Daniel Jenkins,4225,789,220 reps - s,995,109 reps - s,516,106 reps - s,1184,153 reps - s,741,13:16 - s
785,Ryan Voisin,4230,55,15:05 - s,178,170 reps - s,1389,0,1350,0,1258,0
786,Steven Kelly,4231,75,15:37 - s,159,173 reps - s,1389,0,1350,0,1258,0
787,Kent Rittschof,4232,1163,198 reps - s,340,150 reps - s,1084,64 reps - s,1130,160 reps - s,515,11:36 - s
787,Coi Evans,4232,406,18:31 - s,881,116 reps - s,1306,44 reps - s,381,210 reps - s,1258,0
789,Jason Thomason,4233,719,19:59 - s,227,166 reps - s,1389,0,1350,0,548,11:52 - s
790,Tony Dalton,4234,735,224 reps - s,1369,78 reps - s,902,80 reps - s,520,202 reps - s,708,12:58 - s
791,Will Whaley,4236,1718,148 reps - s,1038,107 reps - s,493,107 reps - s,626,197 reps - s,361,10:38 - s
791,Scott Woodall,4236,1034,210 reps - s,565,136 reps - s,1309,43 reps - s,492,204 reps - s,836,14:16 - s
793,Stephen Weber,4240,1563,162 reps - s,796,120 reps - s,225,143 reps - s,836,187 reps - s,820,14:02 - s
794,Justin Lane,4248,1200,196 reps - s,788,120 reps - s,845,84 reps - s,813,189 reps - s,602,12:15 - s
795,Tim Ansell,4255,1467,172 reps - s,482,141 reps - s,518,106 reps - s,530,201 reps - s,1258,0
796,Christopher Barton,4257,1272,190 reps - s,460,141 reps - s,773,93 reps - s,671,195 reps - s,1081,17:39 - s
797,Bill Crawford,4261,833,218 reps - s,1309,81 reps - s,805,92 reps - s,766,190 reps - s,548,11:52 - s
798,Michael Collins,4264,1010,211 reps - s,1082,103 reps - s,701,95 reps - s,549,200 reps - s,922,15:09 - s
799,Keith Mackert,4268,1421,176 reps - s,1038,107 reps - s,312,132 reps - s,885,185 reps - s,612,12:19 - s
800,Paul Hamilton,4279,956,213 reps - s,892,116 reps - s,1389,0,569,200 reps - s,473,11:20 - s
801,Blake Peaden,4282,989,212 reps - s,1125,100 reps - s,385,129 reps - s,791,190 reps - s,992,16:10 - s
802,Erik Todd,4290,940,213 reps - s,692,126 reps - s,626,103 reps - s,774,190 reps - s,1258,0
803,Christopher Gaj,4298,1332,185 reps - s,833,118 reps - s,556,105 reps - s,529,201 reps - s,1048,17:02 - s
804,Robert Wigger,4302,759,222 reps - s,434,142 reps - s,501,106 reps - s,1350,0,1258,0
805,Aaron Bowman,4317,789,220 reps - s,1543,0,934,71 reps - s,615,197 reps - s,436,11:10 - s
806,Glenn Wilson,4323,902,215 reps - s,1230,87 reps - s,817,92 reps - s,624,197 reps - s,750,13:20 - s
807,Brian Murphy,4331,967,212 reps - s,900,115 reps - s,778,93 reps - s,823,188 reps - s,863,14:31 - s
808,Gideon Sellars,4332,1073,208 reps - s,930,113 reps - s,629,101 reps - s,442,206 reps - s,1258,0
809,Bryan Nguyen,4334,965,212 reps - s,1219,87 reps - s,338,131 reps - s,1306,115 reps - s,506,11:32 - s
810,Kye Williams,4339,1275,190 reps - s,1543,0,530,105 reps - s,655,195 reps - s,336,10:26 - s
811,Don Samora,4351,1155,199 reps - s,746,122 reps - s,1164,57 reps - s,579,199 reps - s,707,12:57 - s
812,Aaron Epstein,4359,924,214 reps - s,963,112 reps - s,1007,68 reps - s,574,199 reps - s,891,14:51 - s
812,Dean Zimmermann,4359,1469,172 reps - s,924,114 reps - s,671,96 reps - s,639,196 reps - s,656,12:33 - s
814,Arad Radfar,4363,88,15:47 - s,1543,0,850,83 reps - s,907,183 reps - s,975,15:54 - s
815,Josiah Torres,4365,695,19:54 - s,653,128 reps - s,962,69 reps - s,1108,163 reps - s,947,15:27 - s
816,Chadwick Estes,4369,1143,200 reps - s,440,141 reps - s,1043,67 reps - s,747,191 reps - s,996,16:14 - s
817,Chaz Jeffries,4375,655,19:44 - s,864,117 reps - s,569,105 reps - s,1029,173 reps - s,1258,0
818,Richard Welter II,4380,427,18:39 - s,1543,0,324,131 reps - s,1350,0,736,13:12 - s
819,Christopher Bailey,4381,94,15:52 - s,1543,0,136,168 reps - s,1350,0,1258,0
820,Tony Huinker,4382,681,19:52 - s,1147,94 reps - s,683,96 reps - s,1350,0,521,11:38 - s
821,John Potrzebowski,4383,274,17:41 - s,347,148 reps - s,1154,58 reps - s,1350,0,1258,0
821,Thomas Outzen,4383,880,216 reps - s,618,133 reps - s,1105,60 reps - s,1112,163 reps - s,668,12:36 - s
823,Tony Kang,4392,1389,180 reps - s,937,113 reps - s,749,94 reps - s,533,201 reps - s,784,13:42 - s
824,Matt Butler,4395,648,19:42 - s,1421,78 reps - s,712,95 reps - s,730,192 reps - s,884,14:48 - s
825,Justin Smith,4398,1306,187 reps - s,578,136 reps - s,894,80 reps - s,1335,95 reps - s,285,10:03 - s
826,Brian Pujala,4403,905,215 reps - s,608,134 reps - s,282,141 reps - s,1350,0,1258,0
827,John Hemmings,4406,591,19:31 - s,583,136 reps - s,864,82 reps - s,1350,0,1018,16:34 - s
828,Himanshu Modi,4409,807,219 reps - s,1543,0,556,105 reps - s,1200,151 reps - s,303,10:13 - s
829,Aj Ory,4427,1046,210 reps - s,361,146 reps - s,525,106 reps - s,1243,143 reps - s,1252,268 reps - s
830,Jim Davidson,4428,447,18:45 - s,1221,87 reps - s,714,95 reps - s,1151,157 reps - s,895,14:53 - s
831,Javier DeGracia,4430,1543,165 reps - s,650,129 reps - s,512,106 reps - s,929,182 reps - s,796,13:48 - s
832,Robbie Spencer,4432,635,19:39 - s,1037,107 reps - s,450,117 reps - s,1350,0,960,15:43 - s
833,Devin Voisin,4435,310,17:54 - s,128,177 reps - s,1389,0,1350,0,1258,0
834,Hans Simon Foster,4436,1626,156 reps - s,935,113 reps - s,517,106 reps - s,389,210 reps - s,969,15:50 - s
835,Hayden Stanley,4438,553,19:19 - s,282,159 reps - s,995,69 reps - s,1350,0,1258,0
836,Greg Bissette,4445,640,19:41 - s,1008,108 reps - s,920,71 reps - s,619,197 reps - s,1258,0
837,Jason Davis,4448,780,220 reps - s,1477,76 reps - s,610,104 reps - s,630,196 reps - s,951,15:31 - s
838,Lonnie Milburn,4452,1262,190 reps - s,1543,0,506,106 reps - s,608,197 reps - s,533,11:46 - s
839,James Heinaman,4458,776,221 reps - s,1213,88 reps - s,526,106 reps - s,685,195 reps - s,1258,0
840,Justin Hawkins,4461,496,19:02 - s,1543,0,870,82 reps - s,1001,176 reps - s,551,11:53 - s
841,Jared Grossenbaugh,4462,773,221 reps - s,1154,93 reps - s,804,92 reps - s,744,191 reps - s,987,16:06 - s
842,Will Anderson,4463,140,16:28 - s,326,152 reps - s,1389,0,1350,0,1258,0
843,Eduardo Isava,4470,689,19:53 - s,464,141 reps - s,1389,0,670,195 reps - s,1258,0
843,Matthew Fluharty,4470,1373,182 reps - s,835,118 reps - s,700,95 reps - s,749,191 reps - s,813,13:56 - s
845,Matt Taylor,4473,997,211 reps - s,707,125 reps - s,959,69 reps - s,552,200 reps - s,1258,0
845,Ryan Withrow,4473,733,224 reps - s,1098,102 reps - s,693,95 reps - s,696,194 reps - s,1253,264 reps - s
847,Dale Clark,4474,1046,210 reps - s,1118,102 reps - s,572,105 reps - s,480,205 reps - s,1258,0
848,James Mullis,4479,454,18:49 - s,1543,0,1106,60 reps - s,697,194 reps - s,679,12:42 - s
849,Robbie Edge,4480,1144,200 reps - s,1166,92 reps - s,823,92 reps - s,765,190 reps - s,582,12:07 - s
850,Craig Augenstein,4489,905,215 reps - s,701,126 reps - s,778,93 reps - s,847,187 reps - s,1258,0
851,James Dundon,4490,1266,190 reps - s,1084,103 reps - s,703,95 reps - s,701,194 reps - s,736,13:12 - s
852,Rick Taylor,4492,1363,183 reps - s,672,128 reps - s,689,95 reps - s,1011,175 reps - s,757,13:24 - s
853,Jesper Noer,4507,571,19:24 - s,676,128 reps - s,652,96 reps - s,1350,0,1258,0
853,Ray Johnsen,4507,955,213 reps - s,1373,78 reps - s,815,92 reps - s,611,197 reps - s,753,13:21 - s
855,Keith Calleja,4508,1400,179 reps - s,549,136 reps - s,293,134 reps - s,1008,175 reps - s,1258,0
856,Justin Vining,4509,1149,200 reps - s,470,141 reps - s,1059,67 reps - s,1032,173 reps - s,799,13:49 - s
857,Benjamin Lewis,4515,295,17:47 - s,223,166 reps - s,1389,0,1350,0,1258,0
857,Joshua Waters,4515,1839,0,547,136 reps - s,492,107 reps - s,379,210 reps - s,1258,0
859,Scott Newman,4518,863,217 reps - s,712,125 reps - s,1377,6 reps - s,763,190 reps - s,803,13:50 - s
860,Javier Batista,4520,989,212 reps - s,984,110 reps - s,581,104 reps - s,1350,0,616,12:20 - s
861,Anthony Hill,4521,349,18:08 - s,175,171 reps - s,1389,0,1350,0,1258,0
862,Laiq Rahaman,4525,836,218 reps - s,1059,105 reps - s,898,80 reps - s,1148,157 reps - s,584,12:08 - s
863,David Martin,4532,1330,185 reps - s,583,136 reps - s,1037,67 reps - s,756,191 reps - s,826,14:07 - s
864,Chris Thompson,4533,482,18:57 - s,1543,0,578,104 reps - s,672,195 reps - s,1258,0
865,David Gannaway,4534,232,17:19 - s,305,155 reps - s,1389,0,1350,0,1258,0
866,Jake Albritton,4535,536,19:14 - s,1181,90 reps - s,841,84 reps - s,1065,170 reps - s,912,15:02 - s
867,Matthew Layne,4543,1317,187 reps - s,1543,0,285,140 reps - s,814,188 reps - s,584,12:08 - s
868,Lucas Beno,4546,934,214 reps - s,1065,105 reps - s,1224,54 reps - s,761,191 reps - s,562,11:58 - s
869,Holt Roberts,4548,69,15:29 - s,1543,0,328,131 reps - s,1350,0,1258,0
869,Greg Bernstein,4548,807,219 reps - s,318,154 reps - s,1389,0,1350,0,684,12:44 - s
871,Josh Blasberg,4550,966,212 reps - s,871,117 reps - s,802,92 reps - s,1214,149 reps - s,697,12:51 - s
872,Brandon Luther,4552,1368,182 reps - s,933,113 reps - s,753,94 reps - s,740,192 reps - s,758,13:25 - s
873,Jeff Hardman,4562,1010,211 reps - s,1329,79 reps - s,273,141 reps - s,692,194 reps - s,1258,0
874,Derek Brown,4564,1336,185 reps - s,937,113 reps - s,330,131 reps - s,875,185 reps - s,1086,17:43 - s
874,David Haight,4564,663,19:47 - s,800,120 reps - s,1389,0,454,206 reps - s,1258,0
876,Matthew Holmes,4571,762,222 reps - s,417,143 reps - s,1389,0,745,191 reps - s,1258,0
877,David Barnes,4573,1046,210 reps - s,38,204 reps - s,881,81 reps - s,1350,0,1258,0
878,Larry Carney,4576,1061,209 reps - s,1407,78 reps - s,887,81 reps - s,680,195 reps - s,541,11:48 - s
879,Alan Sheppard,4578,227,17:15 - s,354,146 reps - s,1389,0,1350,0,1258,0
880,Bryan West,4580,1235,192 reps - s,1312,80 reps - s,654,96 reps - s,779,190 reps - s,600,12:14 - s
881,Ron Smith,4586,605,19:33 - s,513,139 reps - s,860,82 reps - s,1350,0,1258,0
882,Carlos Cardozo,4591,1159,199 reps - s,868,117 reps - s,408,120 reps - s,898,184 reps - s,1258,0
882,Ryan Gielow,4591,577,19:26 - s,831,118 reps - s,951,70 reps - s,1350,0,882,14:45 - s
882,Chad Lanier,4591,851,217 reps - s,1374,78 reps - s,656,96 reps - s,994,177 reps - s,716,13:03 - s
885,Joseph Hans,4595,449,18:46 - s,1174,91 reps - s,1389,0,464,205 reps - s,1119,18:33 - s
886,Thomas Cronshaw,4605,1072,208 reps - s,999,108 reps - s,1055,67 reps - s,759,191 reps - s,720,13:05 - s
887,Jose Fraga Ferrari,4606,836,218 reps - s,49,204 reps - s,1113,60 reps - s,1350,0,1258,0
888,Robert Jahn,4607,278,17:42 - s,332,152 reps - s,1389,0,1350,0,1258,0
889,Joseph Smeen,4611,1102,204 reps - s,776,120 reps - s,489,107 reps - s,986,178 reps - s,1258,0
889,Tim Henfling,4611,1121,202 reps - s,987,110 reps - s,1137,58 reps - s,716,193 reps - s,650,12:32 - s
891,Chris Larkin,4612,199,17:02 - s,416,143 reps - s,1389,0,1350,0,1258,0
892,Ben Wagner,4615,424,18:38 - s,1543,0,40,22:45 - s,1350,0,1258,0
893,Buddy Bailey,4619,827,218 reps - s,889,116 reps - s,295,133 reps - s,1350,0,1258,0
894,Lee Fraser,4620,342,18:05 - s,281,159 reps - s,1389,0,1350,0,1258,0
894,Erskine Hawkins,4620,895,215 reps - s,1363,78 reps - s,309,132 reps - s,998,176 reps - s,1055,17:10 - s
894,Brenden Elbaz,4620,1039,210 reps - s,805,119 reps - s,647,98 reps - s,1350,0,779,13:40 - s
897,Michael Roman,4624,905,215 reps - s,717,124 reps - s,394,129 reps - s,1350,0,1258,0
897,Clark McCall,4624,1605,158 reps - s,723,124 reps - s,625,103 reps - s,850,186 reps - s,821,14:04 - s
899,Tim Jenkins,4627,416,18:36 - s,1543,0,60,215 reps - s,1350,0,1258,0
900,Jeff Logsdon,4628,553,19:19 - s,1156,93 reps - s,931,71 reps - s,1350,0,638,12:27 - s
900,Neal Patel,4628,989,212 reps - s,637,131 reps - s,1124,59 reps - s,969,179 reps - s,909,15:00 - s
902,Calum Middleton,4629,1007,211 reps - s,1404,78 reps - s,843,84 reps - s,593,198 reps - s,782,13:41 - s
903,Blackwell Johnson,4634,548,19:18 - s,89,188 reps - s,1389,0,1350,0,1258,0
904,Christopher Welch,4636,1013,211 reps - s,1543,0,155,166 reps - s,825,188 reps - s,1100,17:57 - s
905,Stephan Scott,4639,307,17:52 - s,335,151 reps - s,1389,0,1350,0,1258,0
905,Mark Martin,4639,1169,198 reps - s,735,123 reps - s,1020,68 reps - s,869,185 reps - s,846,14:23 - s
907,Freeman Shepard,4642,756,222 reps - s,899,115 reps - s,1093,60 reps - s,1350,0,544,11:50 - s
908,Imran Chatriwala,4643,1189,197 reps - s,738,123 reps - s,1024,68 reps - s,861,185 reps - s,831,14:14 - s
909,Chirs Trentine,4651,416,18:36 - s,676,128 reps - s,951,70 reps - s,1350,0,1258,0
910,Vidal Magallon,4664,1204,195 reps - s,844,118 reps - s,1050,67 reps - s,996,176 reps - s,570,12:01 - s
910,Tom Hoban,4664,797,219 reps - s,1074,104 reps - s,1149,58 reps - s,786,190 reps - s,858,14:28 - s
912,Colton Mewbourne,4669,1166,198 reps - s,247,163 reps - s,648,97 reps - s,1350,0,1258,0
912,Daniel Behan,4669,1582,160 reps - s,1367,78 reps - s,477,107 reps - s,731,192 reps - s,512,11:35 - s
914,Dean Flores,4675,853,217 reps - s,808,119 reps - s,931,71 reps - s,1350,0,733,13:11 - s
915,Sam McCalla,4686,365,18:13 - s,1006,108 reps - s,1215,55 reps - s,1350,0,750,13:20 - s
916,Jared Stacey,4687,478,18:56 - s,212,168 reps - s,1389,0,1350,0,1258,0
917,Jay Byrd,4688,1338,185 reps - s,1165,92 reps - s,365,130 reps - s,1045,172 reps - s,775,13:35 - s
918,Mark Resnick,4689,1206,195 reps - s,591,136 reps - s,1389,0,569,200 reps - s,934,15:18 - s
919,Alexander Haigney,4694,439,18:43 - s,258,162 reps - s,1389,0,1350,0,1258,0
920,Elvin Solano,4697,1172,198 reps - s,807,119 reps - s,669,96 reps - s,912,183 reps - s,1137,19:15 - s
921,Matthew Eliassen,4700,1289,189 reps - s,799,120 reps - s,1373,6 reps - s,860,185 reps - s,379,10:44 - s
922,Joseph Gomez,4701,349,18:08 - s,1187,90 reps - s,1145,58 reps - s,1262,138 reps - s,758,13:25 - s
923,Joe Mihalka,4705,1090,205 reps - s,1095,102 reps - s,621,103 reps - s,735,192 reps - s,1164,20:20 - s
924,Ricky Berrios,4709,893,215 reps - s,1038,107 reps - s,989,69 reps - s,1033,173 reps - s,756,13:23 - s
925,Ekar Gutierrez,4712,1513,168 reps - s,778,120 reps - s,1389,0,712,193 reps - s,320,10:20 - s
926,Chris Bagwell,4714,1649,154 reps - s,1199,89 reps - s,228,143 reps - s,905,183 reps - s,733,13:11 - s
927,Doug Gifford,4717,975,212 reps - s,1543,0,985,69 reps - s,658,195 reps - s,556,11:56 - s
928,Frank Gomez,4728,1380,181 reps - s,337,151 reps - s,649,97 reps - s,1104,163 reps - s,1258,0
928,Jacob Kauffman,4728,519,19:10 - s,1347,79 reps - s,1194,56 reps - s,1066,170 reps - s,602,12:15 - s
930,Jacob Castillo,4729,782,220 reps - s,1509,68 reps - s,1087,63 reps - s,650,195 reps - s,701,12:53 - s
931,Patrick Mooney,4731,1101,204 reps - s,892,116 reps - s,1354,39 reps - s,517,202 reps - s,867,14:35 - s
932,Brett Given,4732,491,19:00 - s,244,163 reps - s,1389,0,1350,0,1258,0
932,Sergio Lozano,4732,1200,196 reps - s,1543,0,539,105 reps - s,942,181 reps - s,508,11:34 - s
934,William A Dent,4734,1344,185 reps - s,926,114 reps - s,828,92 reps - s,378,210 reps - s,1258,0
935,Keith Riddle,4735,635,19:39 - s,932,113 reps - s,1292,44 reps - s,621,197 reps - s,1255,220 reps - s
936,George Panton,4736,244,17:25 - s,495,140 reps - s,1389,0,1350,0,1258,0
937,Jeremy Stewart,4741,857,217 reps - s,1543,0,652,96 reps - s,1350,0,339,10:27 - s
938,Anthony Johnston,4742,767,222 reps - s,1273,83 reps - s,769,93 reps - s,906,183 reps - s,1027,16:42 - s
939,Dwight McPherson,4746,834,218 reps - s,1543,0,1389,0,349,212 reps - s,631,12:26 - s
940,Joe Mezera,4747,1116,202 reps - s,752,122 reps - s,1389,0,909,183 reps - s,581,12:06 - s
940,Vishal Ganeriwala,4747,1098,204 reps - s,1153,93 reps - s,796,92 reps - s,771,190 reps - s,929,15:15 - s
942,Robert Torres,4748,1643,154 reps - s,836,118 reps - s,818,92 reps - s,987,178 reps - s,464,11:17 - s
943,Kelly Strayer Rossow,4758,137,16:25 - s,1543,0,1175,56 reps - s,645,196 reps - s,1258,0
944,William Dominguez,4763,1015,211 reps - s,508,139 reps - s,1389,0,1350,0,501,11:30 - s
945,Grant Falkner,4766,1554,163 reps - s,1072,104 reps - s,941,70 reps - s,479,205 reps - s,720,13:05 - s
946,Manny Zamora,4767,905,215 reps - s,731,123 reps - s,1389,0,764,190 reps - s,978,15:57 - s
947,Joseph Breese,4772,432,18:41 - s,1070,104 reps - s,1389,0,1202,151 reps - s,679,12:42 - s
948,Dushyanth Nagaraju,4776,738,224 reps - s,1543,0,1389,0,626,197 reps - s,480,11:22 - s
949,Joey Morea,4786,1809,109 reps - s,1264,84 reps - s,1339,43 reps - s,242,221 reps - s,132,8:57 - s
950,Alejandro Cutura,4792,142,16:29 - s,1159,92 reps - s,883,81 reps - s,1350,0,1258,0
950,Nelson Lopez,4792,1839,0,160,173 reps - s,1389,0,146,237 reps - s,1258,0
952,Reed Brown,4796,1744,145 reps - s,1201,89 reps - s,422,118 reps - s,504,203 reps - s,925,15:12 - s
952,Clemente Delatorre,4796,956,213 reps - s,457,141 reps - s,775,93 reps - s,1350,0,1258,0
954,Russell Ticer,4798,382,18:20 - s,419,143 reps - s,1389,0,1350,0,1258,0
955,John Hosegood,4801,1693,150 reps - s,1027,107 reps - s,466,108 reps - s,561,200 reps - s,1054,17:06 - s
956,Derek Bailey,4805,612,19:34 - s,1397,78 reps - s,924,71 reps - s,888,184 reps - s,984,16:02 - s
956,Matthew House,4805,624,19:37 - s,1182,90 reps - s,1162,57 reps - s,878,185 reps - s,959,15:42 - s
958,Lisandro Valle,4807,1290,189 reps - s,936,113 reps - s,485,107 reps - s,1056,170 reps - s,1040,16:55 - s
958,William Crouch,4807,1004,211 reps - s,1412,78 reps - s,613,104 reps - s,890,184 reps - s,888,14:49 - s
960,Robert Wigen,4808,624,19:37 - s,1505,69 reps - s,1291,44 reps - s,665,195 reps - s,723,13:06 - s
961,Jimmy Sawaya,4809,43,14:47 - s,769,121 reps - s,1389,0,1350,0,1258,0
962,David Arnold,4812,231,17:18 - s,1543,0,1389,0,391,210 reps - s,1258,0
963,Pedro Gracioso Barbosa,4814,676,19:51 - s,141,175 reps - s,1389,0,1350,0,1258,0
964,Patrick McComb,4820,1432,175 reps - s,441,141 reps - s,1154,58 reps - s,940,181 reps - s,853,14:26 - s
965,Samuel Kauffman,4826,532,19:12 - s,1502,71 reps - s,1232,51 reps - s,1177,154 reps - s,383,10:45 - s
