Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
746,Jonathan Pride,3180,802,152 reps - s,636,81 reps - s,632,45 reps - s,557,168 reps - s,553,16:58 - s
746,Alex Oliveira,3180,702,181 reps - s,592,86 reps - s,565,56 reps - s,680,100 reps - s,641,26:15 - s
748,Guillaume Cadoret-Lemieux,3181,744,169 reps - s,646,80 reps - s,664,43 reps - s,660,135 reps - s,467,14:37 - s
749,Patrick Murray,3185,785,158 reps - s,695,78 reps - s,487,67 reps - s,618,153 reps - s,600,19:50 - s
750,Marc-Andre Guindon,3189,396,19:54 - s,766,0,686,0,691,0,650,0
750,Ian Ewing,3189,789,156 reps - s,648,80 reps - s,558,57 reps - s,599,157 reps - s,595,19:21 - s
752,Martin BOISVERT,3190,397,19:56 - s,766,0,686,0,691,0,650,0
752,David Talarico,3190,397,19:56 - s,766,0,686,0,691,0,650,0
754,William Mercer,3195,810,150 reps - s,702,78 reps - s,498,63 reps - s,597,157 reps - s,588,18:38 - s
755,Steve Curzon,3199,406,19:59 - s,766,0,686,0,691,0,650,0
756,Shawn MacDougall,3205,648,190 reps - s,700,78 reps - s,679,8 reps - s,632,148 reps - s,546,16:39 - s
757,Olivier Blanchard,3208,855,0,385,116 reps - s,627,46 reps - s,691,0,650,0
757,Brian Persaud,3208,686,184 reps - s,723,78 reps - s,532,58 reps - s,637,146 reps - s,630,23:41 - s
759,James Paladino,3209,416,20:00 - s,766,0,686,0,691,0,650,0
760,Tim Hong,3210,795,154 reps - s,654,80 reps - s,518,59 reps - s,673,120 reps - s,570,17:48 - s
761,Luc Blais,3212,527,213 reps - s,735,73 reps - s,686,0,614,154 reps - s,650,0
762,Dr ric Legault DC,3218,855,0,766,0,686,0,387,191 reps - s,524,15:52 - s
762,Jesse Cond,3218,841,105 reps - s,734,73 reps - s,447,70 reps - s,565,165 reps - s,631,23:44 - s
764,Andy Paulusma,3220,665,186 reps - s,705,78 reps - s,678,20 reps - s,595,157 reps - s,577,18:20 - s
765,Christopher Szarka,3221,428,223 reps - s,766,0,686,0,691,0,650,0
766,William Sampson,3226,791,155 reps - s,712,78 reps - s,503,62 reps - s,648,141 reps - s,572,17:59 - s
767,Michael Boucher,3227,855,0,345,119 reps - s,686,0,691,0,650,0
768,David Ferron,3238,787,156 reps - s,766,0,597,48 reps - s,667,128 reps - s,421,13:37 - s
769,Mark Kottelenberg,3241,809,150 reps - s,725,78 reps - s,582,55 reps - s,522,174 reps - s,603,20:04 - s
769,Bruce Miller,3241,754,166 reps - s,727,78 reps - s,633,45 reps - s,554,168 reps - s,573,18:00 - s
771,Alexandre Cote,3242,495,215 reps - s,757,42 reps - s,661,43 reps - s,681,98 reps - s,648,308 reps - s
772,Sbastien Morin,3245,721,176 reps - s,497,102 reps - s,686,0,691,0,650,0
772,Howard Freedman,3245,594,201 reps - s,745,68 reps - s,599,48 reps - s,669,125 reps - s,638,24:35 - s
774,Steve Woodhall,3248,832,130 reps - s,662,79 reps - s,587,52 reps - s,574,165 reps - s,593,19:11 - s
775,Mark Ratner,3257,829,134 reps - s,738,73 reps - s,542,58 reps - s,589,160 reps - s,559,17:10 - s
776,Eli LaFleche,3261,654,188 reps - s,580,88 reps - s,686,0,691,0,650,0
777,Kenny Hutton,3265,733,172 reps - s,654,80 reps - s,644,45 reps - s,584,161 reps - s,650,0
778,Christopher Bruce,3266,777,160 reps - s,737,73 reps - s,642,45 reps - s,572,165 reps - s,538,16:22 - s
779,James Mac,3268,766,163 reps - s,665,79 reps - s,496,64 reps - s,691,0,650,0
780,Michael McHarg,3273,719,177 reps - s,527,93 reps - s,686,0,691,0,650,0
781,Chris Latour,3279,486,217 reps - s,766,0,686,0,691,0,650,0
782,Jean-Philippe Fortin,3285,492,216 reps - s,766,0,686,0,691,0,650,0
782,Earl Rousseaux,3285,739,170 reps - s,724,78 reps - s,572,56 reps - s,600,156 reps - s,650,0
784,Christopher Blay,3290,497,215 reps - s,766,0,686,0,691,0,650,0
785,Jean-Simon Fournier,3294,655,188 reps - s,718,78 reps - s,619,46 reps - s,657,137 reps - s,645,32:49 - s
785,Dwayne Lawrence,3294,646,190 reps - s,621,83 reps - s,686,0,691,0,650,0
787,Corey Snider,3297,820,146 reps - s,721,78 reps - s,515,60 reps - s,655,138 reps - s,586,18:35 - s
788,Bradley Carter,3298,780,159 reps - s,639,81 reps - s,666,43 reps - s,609,155 reps - s,604,20:09 - s
789,Steven Lockey,3299,728,173 reps - s,611,84 reps - s,677,30 reps - s,662,131 reps - s,621,21:38 - s
790,Jay Montana,3300,507,214 reps - s,766,0,686,0,691,0,650,0
791,Bart Gordon,3302,509,214 reps - s,766,0,686,0,691,0,650,0
792,Dali Bataneat,3303,652,190 reps - s,624,83 reps - s,686,0,691,0,650,0
793,Panagiotis Kolimbiris,3307,514,213 reps - s,766,0,686,0,691,0,650,0
794,Matthew Mazakian,3310,759,164 reps - s,766,0,556,57 reps - s,579,163 reps - s,650,0
795,Stphane Grenier,3311,816,147 reps - s,688,78 reps - s,614,47 reps - s,642,145 reps - s,551,16:48 - s
796,Tommy Gomatos,3314,521,213 reps - s,766,0,686,0,691,0,650,0
797,Pierre Bourdeau,3315,684,184 reps - s,702,78 reps - s,638,45 reps - s,665,129 reps - s,626,22:40 - s
798,Jonatan Lacroix,3323,736,171 reps - s,560,89 reps - s,686,0,691,0,650,0
799,James Fagundes,3325,532,212 reps - s,766,0,686,0,691,0,650,0
800,Nicko Areco,3329,788,156 reps - s,640,81 reps - s,563,56 reps - s,688,66 reps - s,650,0
801,Marc-Andr Fournier,3330,775,160 reps - s,706,78 reps - s,663,43 reps - s,570,165 reps - s,616,20:49 - s
802,Mitch Lohnes,3331,821,146 reps - s,601,85 reps - s,650,44 reps - s,644,143 reps - s,615,20:48 - s
803,Deni Filice,3332,726,174 reps - s,710,78 reps - s,613,47 reps - s,633,147 reps - s,650,0
804,Robert Tamilia,3345,724,175 reps - s,594,86 reps - s,686,0,691,0,650,0
805,Doug MacKenzie,3348,638,191 reps - s,713,78 reps - s,656,43 reps - s,691,0,650,0
806,Olivier Dutel,3349,556,210 reps - s,766,0,686,0,691,0,650,0
806,Spencer Barlow,3349,556,210 reps - s,766,0,686,0,691,0,650,0
808,Peter Scott,3353,783,159 reps - s,764,1 reps - s,686,0,526,174 reps - s,594,19:17 - s
809,Eamonn Henry,3358,757,165 reps - s,574,88 reps - s,686,0,691,0,650,0
810,Chris Kwasnicia,3362,569,208 reps - s,766,0,686,0,691,0,650,0
811,Francois Villemure,3375,752,166 reps - s,596,86 reps - s,686,0,691,0,650,0
812,Trevor Umlah,3377,855,0,495,103 reps - s,686,0,691,0,650,0
812,Dave Findlay,3377,765,163 reps - s,766,0,505,61 reps - s,691,0,650,0
812,Mike Crupi,3377,584,205 reps - s,766,0,686,0,691,0,650,0
812,Marc Maisonneuve,3377,807,151 reps - s,755,52 reps - s,586,52 reps - s,601,156 reps - s,628,23:06 - s
816,Matt Hickman,3381,824,141 reps - s,716,78 reps - s,500,63 reps - s,691,0,650,0
817,Sam Turcotte,3384,811,149 reps - s,546,91 reps - s,686,0,691,0,650,0
818,Martin Chaine,3392,855,0,727,78 reps - s,573,56 reps - s,623,150 reps - s,614,20:46 - s
819,Simon Smereka,3403,825,140 reps - s,752,61 reps - s,584,55 reps - s,659,135 reps - s,583,18:26 - s
819,Jesse Mackowycz,3403,834,126 reps - s,732,75 reps - s,625,46 reps - s,602,156 reps - s,610,20:33 - s
821,Sam Thrasher,3408,615,197 reps - s,766,0,686,0,691,0,650,0
822,Fausto Reale,3416,623,195 reps - s,766,0,686,0,691,0,650,0
823,Rahul Kapoor,3418,760,164 reps - s,631,82 reps - s,686,0,691,0,650,0
824,Mario Salvail,3419,855,0,607,84 reps - s,616,47 reps - s,691,0,650,0
825,Colin Seed,3423,812,149 reps - s,701,78 reps - s,611,47 reps - s,679,103 reps - s,620,21:19 - s
826,Blake Caissie,3424,631,193 reps - s,766,0,686,0,691,0,650,0
827,Sebastien Laframboise,3425,632,193 reps - s,766,0,686,0,691,0,650,0
828,Scott Fingland,3427,855,0,766,0,686,0,470,183 reps - s,650,0
829,Kareem Allen,3432,855,0,727,78 reps - s,570,56 reps - s,663,131 reps - s,617,20:57 - s
829,Meher Chelbi,3432,839,109 reps - s,652,80 reps - s,600,48 reps - s,691,0,650,0
831,Gonzalo Villanueva,3437,805,152 reps - s,763,3 reps - s,551,57 reps - s,668,125 reps - s,650,0
832,Kyle Lemire,3448,814,149 reps - s,719,78 reps - s,660,43 reps - s,636,146 reps - s,619,21:17 - s
833,Robin Elisabeth,3449,679,185 reps - s,743,68 reps - s,686,0,691,0,650,0
834,Jason King,3461,784,158 reps - s,650,80 reps - s,686,0,691,0,650,0
835,Jason Stronach,3463,670,186 reps - s,766,0,686,0,691,0,650,0
836,Nikolaus Ulanicki,3464,716,178 reps - s,766,0,686,0,691,0,605,20:11 - s
837,Phil Waterman,3465,846,96 reps - s,741,70 reps - s,596,48 reps - s,639,145 reps - s,643,28:56 - s
837,Stefan Keyes,3465,672,186 reps - s,766,0,686,0,691,0,650,0
839,Brian Rump,3472,828,137 reps - s,751,63 reps - s,598,48 reps - s,656,137 reps - s,639,24:37 - s
840,Jean-Pierre Sauve,3475,772,160 reps - s,676,78 reps - s,686,0,691,0,650,0
841,Will Cormier,3476,855,0,766,0,514,60 reps - s,691,0,650,0
842,Andrew Doucette,3478,819,147 reps - s,632,82 reps - s,686,0,691,0,650,0
842,David Fry,3478,685,184 reps - s,766,0,686,0,691,0,650,0
844,Mike Daubs,3481,822,144 reps - s,760,37 reps - s,643,45 reps - s,619,152 reps - s,637,24:17 - s
845,Marc Andre Rayle,3483,690,184 reps - s,766,0,686,0,691,0,650,0
846,Owen Graham,3484,731,172 reps - s,726,78 reps - s,686,0,691,0,650,0
847,Emerson Giles,3486,693,183 reps - s,766,0,686,0,691,0,650,0
848,Brandon Heard,3492,852,2 reps - s,613,84 reps - s,686,0,691,0,650,0
848,Marc Posth,3492,699,182 reps - s,766,0,686,0,691,0,650,0
850,Marc Perreault,3494,844,104 reps - s,733,73 reps - s,649,44 reps - s,628,148 reps - s,640,25:10 - s
851,Tobias Janes,3495,801,153 reps - s,739,72 reps - s,651,44 reps - s,670,124 reps - s,634,23:51 - s
852,David Quigley,3498,705,181 reps - s,766,0,686,0,691,0,650,0
853,Joaquin Barrientos,3499,830,133 reps - s,642,81 reps - s,686,0,691,0,650,0
853,Lorenzo Nagreadie,3499,706,181 reps - s,766,0,686,0,691,0,650,0
855,Olivier Langlois,3505,712,179 reps - s,766,0,686,0,691,0,650,0
856,Drago Pranjic,3518,823,141 reps - s,766,0,588,52 reps - s,691,0,650,0
857,Dan Ranger,3522,781,159 reps - s,714,78 reps - s,686,0,691,0,650,0
858,Giovanni Vincenzo Curcio,3525,732,172 reps - s,766,0,686,0,691,0,650,0
859,Rhys Depledge,3534,791,155 reps - s,761,34 reps - s,670,43 reps - s,685,88 reps - s,627,23:02 - s
860,Sean Markle,3535,742,169 reps - s,766,0,686,0,691,0,650,0
861,Roy Nakouzi,3537,850,60 reps - s,694,78 reps - s,669,43 reps - s,675,110 reps - s,649,265 reps - s
862,Ryan Clifford,3540,855,0,766,0,578,55 reps - s,691,0,650,0
863,Uday Kamana,3542,749,168 reps - s,766,0,686,0,691,0,650,0
864,Pete Scully,3543,833,128 reps - s,766,0,686,0,608,155 reps - s,650,0
865,Larry McInnis,3549,848,90 reps - s,754,52 reps - s,626,46 reps - s,677,105 reps - s,644,32:40 - s
865,Guillaume Gamache Emard,3549,756,165 reps - s,766,0,686,0,691,0,650,0
867,Spencer Keddy,3556,855,0,674,78 reps - s,686,0,691,0,650,0
867,Gregory Ayoup,3556,763,163 reps - s,766,0,686,0,691,0,650,0
869,Menard Agustin,3557,764,163 reps - s,766,0,686,0,691,0,650,0
870,Michael Baillie,3558,836,117 reps - s,758,41 reps - s,662,43 reps - s,684,90 reps - s,618,20:58 - s
871,Vince Power,3564,845,97 reps - s,759,39 reps - s,624,46 reps - s,686,86 reps - s,650,0
872,Aaron Salo,3566,773,160 reps - s,766,0,686,0,691,0,650,0
873,Jared Bott,3567,774,160 reps - s,766,0,686,0,691,0,650,0
874,Shawn Sweezey,3570,777,160 reps - s,766,0,686,0,691,0,650,0
875,Marco Millaire,3574,855,0,692,78 reps - s,686,0,691,0,650,0
876,Chad Rendell,3579,855,0,766,0,686,0,691,0,581,18:23 - s
876,David Mollison,3579,837,114 reps - s,736,73 reps - s,686,0,691,0,629,23:07 - s
878,Gabriel Lowenberg,3584,791,155 reps - s,766,0,686,0,691,0,650,0
879,Travis Lamoreaux,3590,797,154 reps - s,766,0,686,0,691,0,650,0
880,Nathan Ward,3596,803,152 reps - s,766,0,686,0,691,0,650,0
881,Corey Grauer,3597,855,0,715,78 reps - s,686,0,691,0,650,0
882,Michael Leblanc,3602,847,91 reps - s,753,55 reps - s,668,43 reps - s,687,82 reps - s,647,38:10 - s
883,Dariusz Gawelek,3607,849,76 reps - s,747,68 reps - s,686,0,683,90 reps - s,642,28:53 - s
884,Mihran Egavian,3608,815,148 reps - s,766,0,686,0,691,0,650,0
885,Ian Broad,3610,827,138 reps - s,762,10 reps - s,680,7 reps - s,691,0,650,0
885,Chris Sullivan,3610,817,147 reps - s,766,0,686,0,691,0,650,0
887,Jon Covey,3611,818,147 reps - s,766,0,686,0,691,0,650,0
888,Jeramy Silverstein,3615,842,105 reps - s,746,68 reps - s,686,0,691,0,650,0
889,Ovidiu Negoi,3619,826,140 reps - s,766,0,686,0,691,0,650,0
890,Michael Larsh,3627,834,126 reps - s,766,0,686,0,691,0,650,0
891,Shane Organ,3629,855,0,766,0,686,0,672,121 reps - s,650,0
892,Dave Hunt,3633,840,106 reps - s,766,0,686,0,691,0,650,0
893,Zachary Melanon,3638,855,0,766,0,676,31 reps - s,691,0,650,0
894,Peter Oddi,3643,854,1 reps - s,766,0,682,6 reps - s,691,0,650,0
895,Nick Aranitis,3646,853,1 reps - s,766,0,686,0,691,0,650,0
