Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
3373,Rodrigo Cid,14556,3289,187 reps - s,1408,140 reps - s,3501,0,3307,0,3051,0
3373,Juan Rosado,14556,3410,180 reps - s,2451,116 reps - s,2337,71 reps - s,3307,0,3051,0
3375,Gerardo Loza,14561,4219,0,3419,85 reps - s,3016,57 reps - s,1196,205 reps - s,2711,18:58 - s
3376,Renato Vieira,14563,3653,170 reps - s,3444,84 reps - s,2838,60 reps - s,2951,140 reps - s,1677,12:42 - s
3376,Esdras Lins,14563,4018,147 reps - s,3014,102 reps - s,2275,80 reps - s,2773,152 reps - s,2483,16:31 - s
3378,Rodolfo Santos,14564,2561,213 reps - s,3324,89 reps - s,3501,0,2614,161 reps - s,2564,17:14 - s
3379,Erick Lopez,14568,3266,188 reps - s,3727,78 reps - s,2530,69 reps - s,1994,186 reps - s,3051,0
3380,Rodrigo Avendao,14569,2752,210 reps - s,2433,117 reps - s,3026,57 reps - s,3307,0,3051,0
3381,Guilherme Almeida,14576,3209,190 reps - s,3436,85 reps - s,3092,55 reps - s,2234,178 reps - s,2605,17:41 - s
3382,Efrain Alejandro,14583,4219,0,505,175 reps - s,3501,0,3307,0,3051,0
3383,Juank Barillas,14593,3584,172 reps - s,2830,107 reps - s,2978,57 reps - s,2713,155 reps - s,2488,16:33 - s
3384,Luiz Machado,14594,3089,195 reps - s,3048,102 reps - s,3501,0,2486,165 reps - s,2470,16:26 - s
3385,Renato Batista da Silva,14595,4071,144 reps - s,2973,104 reps - s,1826,94 reps - s,2792,151 reps - s,2933,24:09 - s
3386,Maurizzio Fregosi,14596,3732,164 reps - s,3882,0,2887,59 reps - s,1044,210 reps - s,3051,0
3387,Franco Ulloa,14597,3181,191 reps - s,3617,78 reps - s,2346,71 reps - s,2402,170 reps - s,3051,0
3387,Danniel Damasceno,14597,2747,210 reps - s,3152,98 reps - s,3165,51 reps - s,2730,155 reps - s,2803,20:30 - s
3389,German Urrustarazu,14600,859,17:21 - s,3882,0,3501,0,3307,0,3051,0
3389,Alexis Kau,14600,859,17:21 - s,3882,0,3501,0,3307,0,3051,0
3391,Jorge Quinones,14605,3988,150 reps - s,3882,0,3501,0,1652,195 reps - s,1582,12:23 - s
3391,Vinicius Montezano Moreira,14605,3626,171 reps - s,3605,79 reps - s,2382,71 reps - s,2609,162 reps - s,2383,15:52 - s
3393,Matheus Theodoro,14607,866,17:23 - s,3882,0,3501,0,3307,0,3051,0
3393,Omar Villalon,14607,3086,195 reps - s,3220,93 reps - s,3501,0,2312,175 reps - s,2488,16:33 - s
3395,Miguel Montero,14608,3289,187 reps - s,3381,87 reps - s,2959,58 reps - s,2359,173 reps - s,2620,17:53 - s
3396,Marcio Matheus,14609,3073,196 reps - s,1677,136 reps - s,3501,0,3307,0,3051,0
3397,Lucah Guarany,14613,3421,180 reps - s,2264,120 reps - s,2695,67 reps - s,3241,93 reps - s,2992,30:15 - s
3398,Rodrigo de Oliveira,14615,4219,0,3882,0,2093,86 reps - s,1370,201 reps - s,3051,0
3398,Joao Bertelli,14615,3204,190 reps - s,2975,104 reps - s,3244,46 reps - s,2467,166 reps - s,2725,19:05 - s
3400,Bruno Prodocimo,14617,2042,19:53 - s,2716,112 reps - s,3501,0,3307,0,3051,0
3400,Anderson Pintenho,14617,3054,197 reps - s,2927,106 reps - s,3251,46 reps - s,3113,122 reps - s,2272,15:14 - s
3400,Fausto Alvares,14617,2544,214 reps - s,3882,0,3203,48 reps - s,2627,160 reps - s,2361,15:43 - s
3403,Marcio Oliveira Cipriani,14618,4219,0,540,173 reps - s,3501,0,3307,0,3051,0
3403,Rashid Qureshi,14618,3277,187 reps - s,3308,89 reps - s,2419,70 reps - s,3063,128 reps - s,2551,17:08 - s
3405,Victor Diniz,14619,2866,204 reps - s,1894,128 reps - s,3501,0,3307,0,3051,0
3406,Alejandro Morales,14620,3467,178 reps - s,2394,117 reps - s,3266,46 reps - s,3242,92 reps - s,2251,15:06 - s
3406,Thiago Silva,14620,2607,212 reps - s,3475,83 reps - s,3136,55 reps - s,2351,173 reps - s,3051,0
3406,Alisson Loureiro,14620,2486,215 reps - s,3206,94 reps - s,3501,0,2608,162 reps - s,2819,20:50 - s
3409,Pedro Pantel,14621,2381,218 reps - s,3882,0,2000,92 reps - s,3307,0,3051,0
3410,Fabricio Liguori,14622,3222,190 reps - s,2716,112 reps - s,3084,56 reps - s,2549,165 reps - s,3051,0
3411,Wilfredo Ortiz- Lopez de Victoria,14624,3619,171 reps - s,2736,111 reps - s,3150,54 reps - s,2507,165 reps - s,2612,17:47 - s
3412,Bruno Amorim,14625,2752,210 reps - s,3882,0,3501,0,2941,140 reps - s,1549,12:17 - s
3412,Tiago Lima,14625,3051,197 reps - s,3679,78 reps - s,2607,68 reps - s,2651,159 reps - s,2637,18:04 - s
3414,Carlos Ortellado,14628,887,17:26 - s,3882,0,3501,0,3307,0,3051,0
3415,Diego Lerina,14633,2606,212 reps - s,2340,118 reps - s,3501,0,3307,0,2879,22:06 - s
3416,Renato Bidurin,14635,894,17:27 - s,3882,0,3501,0,3307,0,3051,0
3417,Vinicius Medeiros,14636,1765,19:28 - s,3765,73 reps - s,3455,36 reps - s,3002,135 reps - s,2649,18:16 - s
3418,Carlos Pesquera,14637,2966,200 reps - s,3882,0,2643,67 reps - s,3010,135 reps - s,2136,14:36 - s
3419,Edwin Vazquez,14640,3153,192 reps - s,3882,0,1785,94 reps - s,2769,152 reps - s,3051,0
3420,Pablo Villagran,14658,4219,0,2100,123 reps - s,3361,44 reps - s,2303,175 reps - s,2675,18:34 - s
3421,Jonatas de Turossi,14663,922,17:31 - s,3882,0,3501,0,3307,0,3051,0
3421,Joao Silveira,14663,3434,180 reps - s,3287,90 reps - s,2240,81 reps - s,2789,151 reps - s,2913,23:16 - s
3421,Bruno Barroso,14663,2972,200 reps - s,3591,79 reps - s,3124,55 reps - s,2652,159 reps - s,2324,15:30 - s
3424,Junior Ramos,14666,2752,210 reps - s,2595,113 reps - s,3501,0,2833,148 reps - s,2985,29:06 - s
3425,Marco Aurelio de Souza,14669,928,17:32 - s,3882,0,3501,0,3307,0,3051,0
3426,Fernando Fontelles,14674,4219,0,596,170 reps - s,3501,0,3307,0,3051,0
3426,Igor Cozzo,14674,3397,181 reps - s,3420,85 reps - s,2838,60 reps - s,2149,181 reps - s,2870,21:55 - s
3428,Juan Pablo Garcia,14677,3667,169 reps - s,2468,116 reps - s,2662,67 reps - s,3047,131 reps - s,2833,21:03 - s
3429,Pedro Barez,14678,3542,175 reps - s,3882,0,2989,57 reps - s,1808,190 reps - s,2457,16:20 - s
3430,Antonio Avellar,14680,2363,218 reps - s,2522,115 reps - s,3501,0,3307,0,2987,29:11 - s
3431,Jose Fernando De Carvalho Junior,14682,3766,161 reps - s,2556,114 reps - s,2913,58 reps - s,2396,170 reps - s,3051,0
3432,Jose Mena,14683,942,17:34 - s,3882,0,3501,0,3307,0,3051,0
3432,Carlos Henrique Diniz,14683,2246,221 reps - s,2913,106 reps - s,3426,43 reps - s,3307,0,2791,20:15 - s
3434,Diego Salomo,14684,2733,210 reps - s,3038,102 reps - s,2915,58 reps - s,3307,0,2691,18:43 - s
3435,Jonas Baldsom,14688,3391,181 reps - s,3671,78 reps - s,2374,71 reps - s,2567,164 reps - s,2685,18:41 - s
3436,Raimundo Neto,14689,4219,0,3882,0,230,179 reps - s,3307,0,3051,0
3436,Daniel Brenes,14689,3374,182 reps - s,3579,79 reps - s,3385,43 reps - s,2389,170 reps - s,1962,13:46 - s
3438,Eduardo Almeida,14690,2184,223 reps - s,2647,112 reps - s,3501,0,3307,0,3051,0
3439,Jose Carlos Galvan,14692,4219,0,2609,113 reps - s,1506,104 reps - s,3307,0,3051,0
3440,Cesar Avila,14694,2074,19:56 - s,2761,110 reps - s,3501,0,3307,0,3051,0
3440,Ren Mauricio Ortega Len,14694,3424,180 reps - s,3124,101 reps - s,3211,47 reps - s,2616,161 reps - s,2319,15:28 - s
3442,Jonathan Leidecker,14695,4108,135 reps - s,3531,81 reps - s,1581,96 reps - s,2863,146 reps - s,2612,17:47 - s
3443,Henrique Bernardo De Paula,14707,3801,160 reps - s,2795,108 reps - s,2261,80 reps - s,3100,124 reps - s,2750,19:26 - s
3443,Daniel Pereira,14707,2748,210 reps - s,3458,84 reps - s,3154,53 reps - s,2945,140 reps - s,2402,15:58 - s
3445,Danilo Vieira,14714,4219,0,636,170 reps - s,3501,0,3307,0,3051,0
3446,Romulo Ramos,14715,974,17:40 - s,3882,0,3501,0,3307,0,3051,0
3446,Rudson Peixoto,14715,974,17:40 - s,3882,0,3501,0,3307,0,3051,0
3448,Renato Botelho do Couto,14719,3156,192 reps - s,2758,110 reps - s,3308,45 reps - s,2446,168 reps - s,3051,0
3449,Ramn Pino,14722,981,17:41 - s,3882,0,3501,0,3307,0,3051,0
3450,Alexis Saavedra,14723,4219,0,3882,0,1832,94 reps - s,2626,160 reps - s,2164,14:41 - s
3451,Victor Soares,14728,4219,0,3882,0,3501,0,1839,190 reps - s,1287,11:34 - s
3452,Felipe Calegari,14729,4219,0,3882,0,2206,82 reps - s,1371,201 reps - s,3051,0
3453,Roberto Knack,14731,2953,200 reps - s,3555,80 reps - s,2893,59 reps - s,2480,165 reps - s,2850,21:25 - s
3454,Marcelo Barros,14740,3957,152 reps - s,3351,88 reps - s,1815,94 reps - s,2897,144 reps - s,2720,19:03 - s
3455,Eric Cordeiro,14742,3160,192 reps - s,3496,82 reps - s,2317,71 reps - s,2718,155 reps - s,3051,0
3455,Vitor Hugo Boseli,14742,3624,171 reps - s,2515,115 reps - s,2564,68 reps - s,3122,120 reps - s,2917,23:21 - s
3457,Fabio Milani,14746,2952,200 reps - s,3585,79 reps - s,1851,93 reps - s,3307,0,3051,0
3458,Carla Guedes,14747,4219,0,3633,78 reps - s,3501,0,2286,176 reps - s,1108,11:04 - s
3459,Marcelo Beretta,14750,2319,219 reps - s,3882,0,3248,46 reps - s,2250,177 reps - s,3051,0
3460,Arthur Pinto,14751,3457,179 reps - s,3706,78 reps - s,2190,82 reps - s,2949,140 reps - s,2449,16:16 - s
3461,Gerardo Hernndez Perusqua,14752,3283,187 reps - s,3673,78 reps - s,2604,68 reps - s,3307,0,1885,13:28 - s
3462,Jose Cecco,14754,1013,17:47 - s,3882,0,3501,0,3307,0,3051,0
3463,Renato Pudo,14759,3877,157 reps - s,1023,146 reps - s,3501,0,3307,0,3051,0
3463,Jos Barrocas,14759,1734,19:24 - s,3166,97 reps - s,3501,0,3307,0,3051,0
3463,Saul Carranza,14759,3827,160 reps - s,3882,0,2580,68 reps - s,1992,186 reps - s,2478,16:30 - s
3466,Andre Nasser,14760,1019,17:48 - s,3882,0,3501,0,3307,0,3051,0
3467,Vitor Toscano,14761,3542,175 reps - s,3107,102 reps - s,2458,70 reps - s,2771,152 reps - s,2883,22:13 - s
3468,Leonardo Andermann,14763,4051,145 reps - s,3882,0,2129,84 reps - s,3307,0,1394,11:51 - s
3469,Felipe Bonacina,14764,3526,175 reps - s,3107,102 reps - s,3171,49 reps - s,2549,165 reps - s,2411,16:00 - s
3470,Julian Martello,14770,3517,176 reps - s,2872,107 reps - s,3052,56 reps - s,2485,165 reps - s,2844,21:15 - s
3471,Rodrigo Caicedo,14773,4219,0,695,168 reps - s,3501,0,3307,0,3051,0
3471,Thomas Valim Dias de Moraes,14773,3642,170 reps - s,1957,126 reps - s,3066,56 reps - s,3211,105 reps - s,2897,22:36 - s
3471,Hernn Chilabert,14773,2873,204 reps - s,2267,120 reps - s,3501,0,3307,0,2825,20:55 - s
3471,Cleber Olivo,14773,2488,215 reps - s,2797,108 reps - s,3501,0,2936,140 reps - s,3051,0
3475,Alexandre Andery,14774,3409,180 reps - s,3343,88 reps - s,3388,43 reps - s,2386,170 reps - s,2248,15:05 - s
3476,Ricardo Araujo,14775,2782,209 reps - s,2134,122 reps - s,3501,0,3307,0,3051,0
3476,Gustavo Marialva,14775,4054,145 reps - s,2837,107 reps - s,3280,46 reps - s,2288,176 reps - s,2316,15:27 - s
3478,Jonathan Colon,14777,3000,199 reps - s,1918,127 reps - s,3501,0,3307,0,3051,0
3479,Julio Romero,14778,3014,198 reps - s,2429,117 reps - s,3501,0,2783,151 reps - s,3051,0
3480,Rodrigo Gonalves,14783,1311,18:32 - s,3613,78 reps - s,3501,0,3307,0,3051,0
3480,Joan Borbolla,14783,3687,167 reps - s,2553,114 reps - s,2343,71 reps - s,3149,114 reps - s,3051,0
3482,Milton Gomes,14788,2912,202 reps - s,2989,103 reps - s,2529,69 reps - s,3307,0,3051,0
3483,Pablo Diaz,14792,3985,150 reps - s,3322,89 reps - s,2040,92 reps - s,3093,125 reps - s,2352,15:41 - s
3483,Carlos Renato Simonetto,14792,3007,199 reps - s,3442,84 reps - s,2979,57 reps - s,3307,0,2057,14:12 - s
3485,Alex Martinowski,14793,2294,220 reps - s,2640,112 reps - s,3501,0,3307,0,3051,0
3486,Pietro Cano,14794,1632,19:12 - s,3303,90 reps - s,3501,0,3307,0,3051,0
3487,Esdras Reis,14795,1054,17:55 - s,3882,0,3501,0,3307,0,3051,0
3488,Elton Viana,14803,4219,0,3738,77 reps - s,1935,93 reps - s,2881,145 reps - s,2030,14:05 - s
3489,Marcelo Simonetti,14804,2811,207 reps - s,3068,102 reps - s,2686,67 reps - s,3188,110 reps - s,3051,0
3490,Arthur Queiroz,14805,2650,211 reps - s,2940,105 reps - s,3501,0,2663,158 reps - s,3051,0
3490,Brayan Chacon,14805,2859,205 reps - s,3240,92 reps - s,3259,46 reps - s,2659,158 reps - s,2788,20:10 - s
3492,Andersson Santos,14808,1067,17:58 - s,3882,0,3501,0,3307,0,3051,0
3492,Joel Quinones,14808,1067,17:58 - s,3882,0,3501,0,3307,0,3051,0
3494,Rodrigo Rios,14810,4219,0,1677,136 reps - s,3501,0,3307,0,2106,14:26 - s
3494,Eduardo Tsumoto,14810,4219,0,3619,78 reps - s,2586,68 reps - s,2018,185 reps - s,2368,15:47 - s
3496,Pablo Bastidas,14817,3453,179 reps - s,3424,85 reps - s,3012,57 reps - s,2440,168 reps - s,2488,16:33 - s
3497,Eduardo Johnscher,14818,3251,188 reps - s,2895,107 reps - s,3299,45 reps - s,2789,151 reps - s,2584,17:24 - s
3498,Jorge Gomes de Deus,14819,4219,0,741,164 reps - s,3501,0,3307,0,3051,0
3498,Otvio Neves,14819,1078,17:59 - s,3882,0,3501,0,3307,0,3051,0
3500,Victor Martins,14821,3522,176 reps - s,2784,109 reps - s,2888,59 reps - s,2576,164 reps - s,3051,0
3501,Jose Carlos Rodrigues Junior,14824,1083,18:00 - s,3882,0,3501,0,3307,0,3051,0
3502,Fernando Lopes Maia,14829,2296,220 reps - s,2825,107 reps - s,3350,44 reps - s,3307,0,3051,0
3503,Artur Medeiros,14833,3357,183 reps - s,1617,136 reps - s,3501,0,3307,0,3051,0
3503,Rodrigo Boff,14833,3380,182 reps - s,3559,80 reps - s,2601,68 reps - s,2242,177 reps - s,3051,0
3505,Hugo Pieruzzi,14834,3151,192 reps - s,2876,107 reps - s,3327,45 reps - s,3307,0,2173,14:43 - s
3505,Adan Azcuy,14834,3074,196 reps - s,3172,96 reps - s,2230,81 reps - s,3307,0,3051,0
3507,Henrique Veleda,14836,3221,190 reps - s,3229,93 reps - s,3008,57 reps - s,2529,165 reps - s,2849,21:23 - s
3508,Thiago Saraiva,14840,1099,18:01 - s,3882,0,3501,0,3307,0,3051,0
3508,Helton Costa,14840,3604,172 reps - s,3000,103 reps - s,3075,56 reps - s,2572,164 reps - s,2589,17:28 - s
3510,Erick Hofmann,14847,2699,210 reps - s,3757,74 reps - s,3501,0,2680,157 reps - s,2210,14:55 - s
3510,Mariano Boj Viudes,14847,2401,217 reps - s,2587,113 reps - s,3501,0,3307,0,3051,0
3512,Gabriel Absi,14850,4219,0,3178,95 reps - s,1095,117 reps - s,3307,0,3051,0
3512,Marco Zubiri Becerra,14850,3947,152 reps - s,2752,110 reps - s,2472,69 reps - s,3064,128 reps - s,2615,17:50 - s
3514,Lindolfo Neto,14853,3438,180 reps - s,3488,83 reps - s,2615,68 reps - s,2493,165 reps - s,2819,20:50 - s
3515,Pablo Garcia,14854,1113,18:03 - s,3882,0,3501,0,3307,0,3051,0
3516,Luis Sergio Faria Carneiro,14859,3093,195 reps - s,3299,90 reps - s,2943,58 reps - s,2984,137 reps - s,2540,17:02 - s
3517,Thiago B Gargano,14860,4072,144 reps - s,3072,102 reps - s,2952,58 reps - s,2549,165 reps - s,2215,14:56 - s
3518,Antonio Monteiro,14861,3231,189 reps - s,3792,72 reps - s,3247,46 reps - s,2410,169 reps - s,2181,14:46 - s
3519,Marcelo Bento,14869,2984,200 reps - s,3625,78 reps - s,2814,60 reps - s,2851,147 reps - s,2595,17:33 - s
3520,Daniel Jose De Abreu Andrade,14872,4219,0,3031,102 reps - s,1264,106 reps - s,3307,0,3051,0
3521,Josue Hernndez,14876,2451,216 reps - s,2566,114 reps - s,3501,0,3307,0,3051,0
3522,Alexandre Silva,14880,3862,158 reps - s,3199,94 reps - s,2434,70 reps - s,2743,154 reps - s,2642,18:08 - s
3523,Javier Pea,14881,1140,18:07 - s,3882,0,3501,0,3307,0,3051,0
3524,Anibal Filho,14883,4080,141 reps - s,3044,102 reps - s,2581,68 reps - s,2782,151 reps - s,2396,15:55 - s
3525,Ian Moreno,14885,3914,155 reps - s,3882,0,731,132 reps - s,3307,0,3051,0
3526,Diego De Almeida,14886,3249,188 reps - s,3101,102 reps - s,2908,58 reps - s,2577,164 reps - s,3051,0
3527,Marcus Vinicius Frizo,14887,1146,18:08 - s,3882,0,3501,0,3307,0,3051,0
3528,Italo Delevidovi Coswosck,14888,2801,208 reps - s,2615,112 reps - s,3501,0,2920,142 reps - s,3051,0
3529,FABIO ANDRADE,14891,2477,215 reps - s,2844,107 reps - s,3501,0,3018,134 reps - s,3051,0
3530,Ricardo Melo,14892,3091,195 reps - s,2953,105 reps - s,2490,69 reps - s,3307,0,3051,0
3530,Ricardo Perez,14892,2783,209 reps - s,3429,85 reps - s,3160,52 reps - s,2883,145 reps - s,2637,18:04 - s
3532,Jean paul Astacio,14897,3039,197 reps - s,3882,0,1618,96 reps - s,3307,0,3051,0
3533,Guilherme rOCHA,14898,1157,18:10 - s,3882,0,3501,0,3307,0,3051,0
3534,Felipe Botas,14899,3351,183 reps - s,2749,110 reps - s,3042,56 reps - s,2948,140 reps - s,2809,20:39 - s
3535,Pedro Chamusca,14900,4219,0,822,162 reps - s,3501,0,3307,0,3051,0
3536,Otavio Furlan Martins,14902,4219,0,2510,115 reps - s,3501,0,1621,195 reps - s,3051,0
3537,Jose Domingo Sandoval,14904,3257,188 reps - s,3227,93 reps - s,2867,59 reps - s,2772,152 reps - s,2781,20:00 - s
3538,Pedro Lippi,14909,2273,220 reps - s,3882,0,3501,0,3307,0,1946,13:44 - s
3539,Adam Franco,14912,2104,19:58 - s,2949,105 reps - s,3501,0,3307,0,3051,0
3540,Jean Santiago,14913,2579,213 reps - s,3882,0,2094,86 reps - s,3307,0,3051,0
3541,Claudio Manoel da Silva e Sousa Neto,14914,3696,167 reps - s,3406,86 reps - s,3435,43 reps - s,2733,154 reps - s,1644,12:35 - s
3542,Rubens Miranda,14916,2716,210 reps - s,3882,0,1960,92 reps - s,3307,0,3051,0
3543,Guido Prieto,14918,2240,221 reps - s,3882,0,3294,45 reps - s,2817,150 reps - s,2685,18:41 - s
3544,Uriel Contreras,14919,3118,194 reps - s,3882,0,2067,91 reps - s,2801,150 reps - s,3051,0
3545,Alisson Miranda,14922,1181,18:15 - s,3882,0,3501,0,3307,0,3051,0
3546,Marlon Caas,14924,4219,0,3064,102 reps - s,1540,100 reps - s,3050,130 reps - s,3051,0
3547,Cassiano Rais,14925,4219,0,3091,102 reps - s,3501,0,1755,191 reps - s,2359,15:42 - s
3548,Johnathan Scoon,14930,3124,194 reps - s,3247,92 reps - s,2558,68 reps - s,3307,0,2694,18:44 - s
3549,Waldeci Scarpim Junior,14931,1190,18:16 - s,3882,0,3501,0,3307,0,3051,0
3549,Santiago Crespo,14931,1190,18:16 - s,3882,0,3501,0,3307,0,3051,0
3551,Caio Leite,14934,4219,0,3882,0,3408,43 reps - s,1758,191 reps - s,1667,12:39 - s
3552,Carlos Cardonha,14937,3615,171 reps - s,2696,112 reps - s,3001,57 reps - s,2986,137 reps - s,2639,18:05 - s
3553,Lawrence Martin,14940,1403,18:43 - s,3882,0,3501,0,3307,0,2847,21:20 - s
3554,Ravi Ramsingh,14941,3574,173 reps - s,3431,85 reps - s,1874,93 reps - s,3208,105 reps - s,2854,21:36 - s
3555,Ademir Midena,14944,3452,179 reps - s,3580,79 reps - s,2926,58 reps - s,2375,171 reps - s,2611,17:46 - s
3556,Carlos Diaz Camacho,14945,2900,203 reps - s,3727,78 reps - s,2848,59 reps - s,2419,169 reps - s,3051,0
3557,Guilherme Polo,14947,4219,0,3882,0,2182,82 reps - s,1613,195 reps - s,3051,0
3558,Emiliano Alessi,14949,2277,220 reps - s,3882,0,3501,0,3307,0,1982,13:51 - s
3559,Rodrigo Guedes,14951,3300,186 reps - s,3629,78 reps - s,2474,69 reps - s,2753,153 reps - s,2795,20:20 - s
3560,Bernabe Rosa,14953,3961,152 reps - s,3785,73 reps - s,1555,98 reps - s,2891,144 reps - s,2761,19:36 - s
3561,Thiago Moch,14955,3320,185 reps - s,2825,107 reps - s,2987,57 reps - s,3053,130 reps - s,2770,19:45 - s
3562,Lucas Gomes Asanome,14957,3940,153 reps - s,2780,109 reps - s,2186,82 reps - s,3307,0,2744,19:21 - s
3563,Giancarlo Pascoal,14958,1217,18:19 - s,3882,0,3501,0,3307,0,3051,0
3563,Raphael Xavier,14958,3754,163 reps - s,3427,85 reps - s,2964,58 reps - s,2974,138 reps - s,1839,13:19 - s
3565,Gilberto De Gouveia,14961,4219,0,3077,102 reps - s,2116,84 reps - s,2723,155 reps - s,2826,20:56 - s
3566,Anthony Redondo,14964,1223,18:20 - s,3882,0,3501,0,3307,0,3051,0
3567,Rafael Mandrote,14970,2892,203 reps - s,2519,115 reps - s,3201,48 reps - s,3307,0,3051,0
3568,Felipe Henrique Queiroz Amaro,14976,1235,18:21 - s,3882,0,3501,0,3307,0,3051,0
3569,Conrado Von Held,14977,4219,0,2341,118 reps - s,3501,0,1865,189 reps - s,3051,0
3570,Luis Carlos Morera,14978,3724,165 reps - s,3107,102 reps - s,3363,44 reps - s,3035,133 reps - s,1749,12:56 - s
3570,Rogerio Oliveira,14978,3740,164 reps - s,3620,78 reps - s,3237,47 reps - s,2537,165 reps - s,1844,13:20 - s
3572,Paulo Andreoli,14979,4219,0,3088,102 reps - s,2622,68 reps - s,2322,175 reps - s,2728,19:07 - s
3573,Rodrigo Souza,14982,3274,187 reps - s,3159,97 reps - s,3501,0,2521,165 reps - s,2527,16:56 - s
3574,Rodrigo Barner,14985,3187,190 reps - s,3028,102 reps - s,2412,70 reps - s,3307,0,3051,0
3575,Leandro Pires,14986,4219,0,908,156 reps - s,3501,0,3307,0,3051,0
3575,Luis Felipe Nicolau,14986,4219,0,3882,0,2469,70 reps - s,2384,171 reps - s,2032,14:06 - s
3575,Victor Avila,14986,3334,185 reps - s,3168,97 reps - s,3180,49 reps - s,3191,110 reps - s,2113,14:28 - s
3578,Flavio Monte,14989,1248,18:23 - s,3882,0,3501,0,3307,0,3051,0
3579,Wallace Campos,14991,3784,160 reps - s,3882,0,2939,58 reps - s,1335,202 reps - s,3051,0
3580,Marcello Sanguinetti,14992,2174,223 reps - s,3882,0,3501,0,2620,161 reps - s,2815,20:46 - s
3581,Rogerio Neves,14994,1253,18:24 - s,3882,0,3501,0,3307,0,3051,0
3581,Luis Vasquez,14994,1253,18:24 - s,3882,0,3501,0,3307,0,3051,0
3583,Danilo Nunes,14997,2185,223 reps - s,3651,78 reps - s,3134,55 reps - s,2976,138 reps - s,3051,0
3584,Eduardo Brito,14998,2776,209 reps - s,2944,105 reps - s,3501,0,2726,155 reps - s,3051,0
3585,Daniel Macambira,14999,4219,0,921,154 reps - s,3501,0,3307,0,3051,0
3586,Pedro Mattos,15001,2788,209 reps - s,2354,118 reps - s,3501,0,3307,0,3051,0
3587,Jesus Amador Moreno Martinez,15002,3119,194 reps - s,3725,78 reps - s,2294,78 reps - s,2973,138 reps - s,2891,22:26 - s
3588,Jose Lopez,15006,1265,18:25 - s,3882,0,3501,0,3307,0,3051,0
3589,Jos Sabino,15009,2176,223 reps - s,3882,0,3501,0,3307,0,2143,14:37 - s
3590,Andr Porto,15012,3919,155 reps - s,3079,102 reps - s,2775,61 reps - s,2875,145 reps - s,2364,15:44 - s
3591,Tadeo Wasersztein,15014,3478,178 reps - s,1677,136 reps - s,3501,0,3307,0,3051,0
3591,Pedro Fusco,15014,3194,190 reps - s,3569,80 reps - s,2734,65 reps - s,2808,150 reps - s,2709,18:55 - s
3593,Agnaldo Netto,15016,2629,212 reps - s,3872,3 reps - s,3203,48 reps - s,2672,158 reps - s,2640,18:06 - s
3594,Luis Dias,15021,3513,176 reps - s,3595,79 reps - s,3237,47 reps - s,1822,190 reps - s,2854,21:36 - s
3595,Walter Cost,15025,4219,0,947,152 reps - s,3501,0,3307,0,3051,0
3595,Filipe Fernando Araujo,15025,1517,18:56 - s,3874,2 reps - s,3501,0,3082,127 reps - s,3051,0
3595,Alejandro Carpio,15025,2571,213 reps - s,2595,113 reps - s,3501,0,3307,0,3051,0
3598,Michael Kachar,15027,2566,213 reps - s,2602,113 reps - s,3501,0,3307,0,3051,0
3599,David Garcia,15029,1288,18:29 - s,3882,0,3501,0,3307,0,3051,0
3600,Victor Duarte,15034,1293,18:30 - s,3882,0,3501,0,3307,0,3051,0
3600,Jose Albino Neto,15034,1293,18:30 - s,3882,0,3501,0,3307,0,3051,0
3600,Giuliano Frediani,15034,3898,156 reps - s,2371,117 reps - s,3459,36 reps - s,2595,163 reps - s,2711,18:58 - s
3600,Vinicius Boe,15034,3764,162 reps - s,3029,102 reps - s,2757,63 reps - s,2972,138 reps - s,2512,16:45 - s
3604,David Foster,15035,4005,148 reps - s,3241,92 reps - s,2562,68 reps - s,2176,180 reps - s,3051,0
3605,Reiniery Castellanos,15049,3554,174 reps - s,2799,108 reps - s,3501,0,3052,130 reps - s,2143,14:37 - s
3606,Jefferson Abel,15050,4219,0,2625,112 reps - s,1848,93 reps - s,3307,0,3051,0
3607,Francisco Franciulli,15051,3367,183 reps - s,3882,0,2242,81 reps - s,2509,165 reps - s,3051,0
3608,Jean Constante,15052,1311,18:32 - s,3882,0,3501,0,3307,0,3051,0
3609,Jlio Silva,15058,3219,190 reps - s,2524,115 reps - s,3196,48 reps - s,3147,114 reps - s,2972,27:30 - s
3610,Douglas Fiorini,15063,1322,18:33 - s,3882,0,3501,0,3307,0,3051,0
3611,Leonardo Ocaranza,15065,3899,156 reps - s,2244,120 reps - s,2564,68 reps - s,3307,0,3051,0
3612,Stephane Ghez,15067,3213,190 reps - s,3060,102 reps - s,3269,46 reps - s,2957,139 reps - s,2568,17:15 - s
3613,Mario Shiraichi,15068,3303,186 reps - s,3160,97 reps - s,3090,55 reps - s,2464,166 reps - s,3051,0
3614,Carlos Martin Neto,15071,1330,18:34 - s,3882,0,3501,0,3307,0,3051,0
3615,Wagner Sousa de Araujo,15072,3032,198 reps - s,3822,68 reps - s,2114,84 reps - s,3273,77 reps - s,2831,21:01 - s
3616,Wally Lugo,15074,3385,182 reps - s,3800,71 reps - s,2664,67 reps - s,2278,176 reps - s,2947,25:10 - s
3617,Gedivaldo Olimpio,15077,1336,18:35 - s,3882,0,3501,0,3307,0,3051,0
