Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
790,Robert Quinonez,2965,692,155 reps - s,602,78 reps - s,575,0,576,0,520,0
792,Vinay Bhatia,2966,642,168 reps - s,653,0,575,0,576,0,520,0
793,Tim Garrison,2967,683,159 reps - s,613,78 reps - s,575,0,576,0,520,0
794,Sebastian Johnson,2971,762,0,538,84 reps - s,575,0,576,0,520,0
795,Mike Ryan,2976,762,0,653,0,465,56 reps - s,576,0,520,0
795,Van Stratton,2976,755,75 reps - s,644,60 reps - s,481,55 reps - s,576,0,520,0
797,Colton Scarbery,2984,663,163 reps - s,653,0,572,18 reps - s,576,0,520,0
797,Prince Grewal,2984,660,164 reps - s,653,0,575,0,576,0,520,0
799,David Garber,2986,762,0,653,0,575,0,476,160 reps - s,520,0
800,Adrian Agavo,2997,762,0,564,80 reps - s,575,0,576,0,520,0
801,Michael Bocanegra,3001,677,160 reps - s,653,0,575,0,576,0,520,0
802,Andrew Westfield,3005,681,160 reps - s,653,0,575,0,576,0,520,0
803,Rich Adams,3006,735,141 reps - s,653,0,566,36 reps - s,532,137 reps - s,520,0
804,Keith Scott,3020,696,154 reps - s,653,0,575,0,576,0,520,0
805,Matthew McLaughlin,3023,713,149 reps - s,651,37 reps - s,575,0,564,105 reps - s,520,0
806,Alexander Kanholm,3030,762,0,653,0,575,0,520,143 reps - s,520,0
807,Brett Alyn,3034,710,151 reps - s,653,0,575,0,576,0,520,0
808,Mihir Joshi,3036,712,150 reps - s,653,0,575,0,576,0,520,0
809,Atif Collins,3038,714,149 reps - s,653,0,575,0,576,0,520,0
810,Cameron McClean,3040,716,149 reps - s,653,0,575,0,576,0,520,0
811,Kenneth Boston,3044,720,148 reps - s,653,0,575,0,576,0,520,0
812,Shaun Mccraw,3049,725,147 reps - s,653,0,575,0,576,0,520,0
813,Jay Singh,3056,762,0,630,73 reps - s,568,31 reps - s,576,0,520,0
814,Alexa Sorto,3071,762,0,638,68 reps - s,575,0,576,0,520,0
815,Robert Martinez,3075,762,0,642,68 reps - s,575,0,576,0,520,0
816,Aldo Avila,3077,753,97 reps - s,653,0,575,0,576,0,520,0
817,Kyle Carlson,3079,762,0,646,50 reps - s,575,0,576,0,520,0
818,Mark Sakamoto,3083,762,0,650,41 reps - s,575,0,576,0,520,0
818,Matt Monasch,3083,759,7 reps - s,653,0,575,0,576,0,520,0
820,Gabe Wendt,3084,760,1 reps - s,653,0,575,0,576,0,520,0
