Rank,Name,Points,17.1 rank,17.1 score,17.2 rank,17.2 score,17.3 rank,17.3 score,17.4 rank,17.4 score,17.5 rank,17.5 score,
731,Pj Gerber,3371,592,219 reps - s,917,68 reps - s,801,43 reps - s,569,165 reps - s,492,15:18 - s
732,Maher Qaddoura,3373,5,11:29 - s,942,0,837,0,826,0,763,0
733,Fahad Al-Subaie,3375,1082,105 reps - s,486,115 reps - s,388,92 reps - s,826,0,593,18:01 - s
734,Jerome Chevret,3376,474,19:41 - s,720,86 reps - s,830,21 reps - s,668,148 reps - s,684,22:34 - s
734,Gavin Drinn,3376,745,203 reps - s,591,106 reps - s,818,36 reps - s,634,155 reps - s,588,17:50 - s
736,Arnold Smit,3381,13,12:56 - s,942,0,837,0,826,0,763,0
737,Nicholas Caracandas,3385,17,13:13 - s,942,0,837,0,826,0,763,0
738,Stephen Smith,3386,749,202 reps - s,652,93 reps - s,783,43 reps - s,826,0,376,13:15 - s
739,Lahlou Abdeslam,3388,466,19:39 - s,865,78 reps - s,829,22 reps - s,606,160 reps - s,622,19:00 - s
740,Ohad Yosef,3391,964,166 reps - s,204,143 reps - s,634,58 reps - s,826,0,763,0
741,Romain Fontaine,3393,842,187 reps - s,618,102 reps - s,837,0,491,178 reps - s,605,18:31 - s
742,Chris Bourke,3397,29,13:49 - s,942,0,837,0,826,0,763,0
743,Shalen Sheomungul,3398,919,175 reps - s,566,107 reps - s,559,67 reps - s,826,0,528,16:07 - s
744,Thomas Chermain,3400,462,19:38 - s,512,112 reps - s,837,0,826,0,763,0
744,Majed Suwaid,3400,835,188 reps - s,551,110 reps - s,675,55 reps - s,725,130 reps - s,614,18:48 - s
746,Kareem Boules,3401,721,206 reps - s,942,0,837,0,393,188 reps - s,508,15:38 - s
747,Ehab Ali,3403,851,186 reps - s,778,82 reps - s,762,44 reps - s,514,175 reps - s,498,15:22 - s
748,Jaron Schaner,3406,632,216 reps - s,942,0,837,0,232,205 reps - s,763,0
748,Julien Hoarau,3406,835,188 reps - s,595,106 reps - s,595,59 reps - s,734,128 reps - s,647,19:59 - s
750,Sameer Parker,3408,968,165 reps - s,743,85 reps - s,401,83 reps - s,713,134 reps - s,583,17:46 - s
751,Youssef Dababneh,3411,752,200 reps - s,650,93 reps - s,781,43 reps - s,757,119 reps - s,471,14:48 - s
752,Johan Dirker,3415,354,18:54 - s,782,81 reps - s,690,49 reps - s,826,0,763,0
753,Elad Tenenbaum,3416,732,204 reps - s,451,117 reps - s,790,43 reps - s,680,143 reps - s,763,0
754,Amaar Ghanem,3419,990,160 reps - s,836,78 reps - s,305,95 reps - s,578,165 reps - s,710,24:40 - s
754,Ricky Wagner,3419,925,174 reps - s,704,88 reps - s,528,68 reps - s,499,177 reps - s,763,0
756,Frederic Mounichetty,3428,1047,148 reps - s,438,118 reps - s,629,58 reps - s,620,157 reps - s,694,23:11 - s
757,Ozan Serez,3432,64,15:06 - s,942,0,837,0,826,0,763,0
758,Furio Di Nardo,3435,623,217 reps - s,386,122 reps - s,837,0,826,0,763,0
759,Andrew Vine,3437,69,15:15 - s,942,0,837,0,826,0,763,0
759,Mario Sequeira,3437,995,160 reps - s,344,127 reps - s,837,0,826,0,435,14:08 - s
759,Haitham Zaky,3437,993,160 reps - s,674,90 reps - s,649,57 reps - s,358,192 reps - s,763,0
762,Carl-Gustaf Gericke,3440,719,207 reps - s,661,91 reps - s,837,0,826,0,397,13:33 - s
762,Bernd Hillermann,3440,974,163 reps - s,748,84 reps - s,648,57 reps - s,481,179 reps - s,589,17:54 - s
764,Atakan Bozkurt,3441,73,15:20 - s,942,0,837,0,826,0,763,0
764,Achraf Lamine,3441,208,17:16 - s,807,80 reps - s,837,0,826,0,763,0
766,Frank Padeway,3442,828,190 reps - s,188,145 reps - s,837,0,826,0,763,0
767,Samir Orabi,3446,865,184 reps - s,863,78 reps - s,410,83 reps - s,593,162 reps - s,715,25:05 - s
768,Mohammed Takrouri,3448,720,206 reps - s,802,80 reps - s,603,59 reps - s,649,152 reps - s,674,21:39 - s
769,Sergio Silveiro,3451,765,199 reps - s,712,87 reps - s,385,92 reps - s,826,0,763,0
770,Hamza Jeddawi,3454,611,217 reps - s,623,102 reps - s,705,47 reps - s,798,101 reps - s,717,25:15 - s
771,Dale Nortje,3456,88,15:33 - s,942,0,837,0,826,0,763,0
772,Hassan Al Ali,3460,92,15:40 - s,942,0,837,0,826,0,763,0
773,Sydney Briais,3462,94,15:41 - s,942,0,837,0,826,0,763,0
774,Arnold van Noord,3464,283,18:16 - s,942,0,837,0,639,153 reps - s,763,0
775,Ali Tahlak,3468,100,15:44 - s,942,0,837,0,826,0,763,0
776,Mohammed Bakri,3472,823,190 reps - s,598,105 reps - s,462,71 reps - s,826,0,763,0
777,Chris Pinto,3474,923,174 reps - s,524,112 reps - s,551,67 reps - s,826,0,650,20:11 - s
778,Tinus Scott,3478,405,19:17 - s,940,24 reps - s,837,0,826,0,470,14:47 - s
779,Alex Thomson,3479,883,180 reps - s,670,90 reps - s,712,47 reps - s,637,154 reps - s,577,17:34 - s
780,Raymond Diack,3482,538,224 reps - s,518,112 reps - s,837,0,826,0,763,0
780,James Kamiri,3482,529,20:00 - s,942,0,837,0,554,167 reps - s,620,18:57 - s
782,Nabhan AlHussami,3484,889,180 reps - s,675,90 reps - s,562,67 reps - s,654,151 reps - s,704,23:54 - s
783,Gerhard Nagel,3485,746,203 reps - s,874,78 reps - s,707,47 reps - s,507,176 reps - s,651,20:13 - s
784,Yashil Somers,3487,860,185 reps - s,717,87 reps - s,780,43 reps - s,669,147 reps - s,461,14:37 - s
785,Hannes Snyman,3489,121,16:10 - s,942,0,837,0,826,0,763,0
785,Ali Alshatti,3489,559,221 reps - s,648,93 reps - s,837,0,790,109 reps - s,655,20:36 - s
787,Ghassan Chahine,3498,947,170 reps - s,735,85 reps - s,653,56 reps - s,608,160 reps - s,555,16:50 - s
788,Alper Gulkaynak,3501,133,16:22 - s,942,0,837,0,826,0,763,0
789,Rory O'Shea,3502,417,19:22 - s,882,78 reps - s,614,59 reps - s,826,0,763,0
790,Khalifa Al Baloushi,3507,977,162 reps - s,626,100 reps - s,315,95 reps - s,826,0,763,0
790,Gokhan Kazcilar,3507,639,215 reps - s,442,118 reps - s,837,0,826,0,763,0
792,Qasem Qasem,3510,880,181 reps - s,753,84 reps - s,805,43 reps - s,561,166 reps - s,511,15:42 - s
793,Peter Harker,3515,1057,145 reps - s,751,84 reps - s,472,70 reps - s,650,152 reps - s,585,17:47 - s
793,Gerhard Veldman,3515,543,223 reps - s,546,111 reps - s,837,0,826,0,763,0
795,Gunes Capci,3521,644,215 reps - s,851,78 reps - s,437,80 reps - s,826,0,763,0
796,Mohammed Sayes,3528,160,16:43 - s,942,0,837,0,826,0,763,0
797,Clapton Pillay,3529,967,165 reps - s,706,88 reps - s,569,65 reps - s,686,142 reps - s,601,18:24 - s
798,Ibrahim Odeh,3534,1033,153 reps - s,849,78 reps - s,601,59 reps - s,488,178 reps - s,563,17:02 - s
799,Michael Avivi,3536,168,16:49 - s,942,0,837,0,826,0,763,0
800,Jan Van Genderen,3540,172,16:53 - s,942,0,837,0,826,0,763,0
801,Vincent Paban,3542,503,19:54 - s,613,102 reps - s,837,0,826,0,763,0
802,Joly Jean Marc,3544,601,218 reps - s,787,81 reps - s,779,43 reps - s,664,149 reps - s,713,25:00 - s
803,Patrick van Heerden,3549,860,185 reps - s,639,94 reps - s,741,45 reps - s,740,125 reps - s,569,17:07 - s
804,Mohammad Alkandari,3550,182,16:59 - s,942,0,837,0,826,0,763,0
805,Mohammed ALHatlani,3552,809,192 reps - s,885,78 reps - s,566,66 reps - s,690,141 reps - s,602,18:26 - s
806,Steven Kalse,3553,918,175 reps - s,643,93 reps - s,556,67 reps - s,826,0,610,18:39 - s
807,Richard Gregg Perry,3554,637,215 reps - s,491,114 reps - s,837,0,826,0,763,0
807,Ali Motala,3554,874,182 reps - s,818,79 reps - s,616,59 reps - s,601,160 reps - s,645,19:52 - s
809,Shahar Zuberi,3555,863,184 reps - s,942,0,448,72 reps - s,539,170 reps - s,763,0
810,Hasan Eyign,3556,854,185 reps - s,942,0,837,0,386,189 reps - s,537,16:26 - s
811,Denver Berman-Jacob,3558,987,160 reps - s,773,82 reps - s,397,84 reps - s,709,137 reps - s,692,23:00 - s
812,Ryan Schofield,3559,979,162 reps - s,716,87 reps - s,524,68 reps - s,741,125 reps - s,599,18:14 - s
812,Omer Primor,3559,762,200 reps - s,605,103 reps - s,714,47 reps - s,783,110 reps - s,695,23:17 - s
814,Ken Ling Kok,3560,782,197 reps - s,707,88 reps - s,698,48 reps - s,610,159 reps - s,763,0
815,Abdulmohsen Hasan,3562,354,18:54 - s,942,0,837,0,666,149 reps - s,763,0
815,Phil Downing,3562,857,185 reps - s,702,88 reps - s,693,48 reps - s,767,115 reps - s,543,16:33 - s
817,Sunil Gopal,3563,931,173 reps - s,619,102 reps - s,494,69 reps - s,756,119 reps - s,763,0
818,Mathew Devine,3564,814,192 reps - s,616,102 reps - s,545,67 reps - s,826,0,763,0
819,Shaun Weinberg,3566,198,17:10 - s,942,0,837,0,826,0,763,0
820,Abdulrahman Abuhaimed,3568,200,17:11 - s,942,0,837,0,826,0,763,0
820,Lutfi Abdallat,3568,200,17:11 - s,942,0,837,0,826,0,763,0
820,Frederic Housseau,3568,828,190 reps - s,680,90 reps - s,823,33 reps - s,710,137 reps - s,527,16:06 - s
823,Matt Dewit,3572,204,17:13 - s,942,0,837,0,826,0,763,0
824,Greg Bryant,3574,848,186 reps - s,864,78 reps - s,477,70 reps - s,701,139 reps - s,684,22:34 - s
825,Julian Deonarain,3576,963,166 reps - s,615,102 reps - s,582,61 reps - s,732,128 reps - s,684,22:34 - s
826,Marwan Khaiwa,3577,781,197 reps - s,942,0,837,0,254,203 reps - s,763,0
827,Hugo Holloway,3582,958,168 reps - s,919,68 reps - s,721,46 reps - s,502,176 reps - s,482,15:00 - s
828,Goncalo Torres,3583,215,17:25 - s,942,0,837,0,826,0,763,0
829,Moteea Almanhali,3586,218,17:26 - s,942,0,837,0,826,0,763,0
829,Ahmad Tamimi,3586,733,204 reps - s,839,78 reps - s,588,60 reps - s,663,149 reps - s,763,0
831,Mohammed Alqudaimy,3589,922,174 reps - s,589,106 reps - s,641,57 reps - s,700,139 reps - s,737,30:54 - s
832,Ori Israeli,3594,226,17:35 - s,942,0,837,0,826,0,763,0
832,Paul Crilley,3594,226,17:35 - s,942,0,837,0,826,0,763,0
834,Joel Schlecht,3596,684,211 reps - s,724,86 reps - s,837,0,722,132 reps - s,629,19:10 - s
835,Micho El Kebeer,3604,1045,148 reps - s,871,78 reps - s,99,143 reps - s,826,0,763,0
836,Leejay van Niekerk,3605,347,18:52 - s,893,78 reps - s,837,0,826,0,702,23:44 - s
837,Sean Magee,3612,244,17:46 - s,942,0,837,0,826,0,763,0
837,Omar Elmalt,3612,603,218 reps - s,713,87 reps - s,707,47 reps - s,826,0,763,0
839,Rany Bakr,3615,1088,0,854,78 reps - s,428,81 reps - s,578,165 reps - s,667,21:17 - s
840,Hamad Halabi,3616,966,165 reps - s,630,97 reps - s,837,0,602,160 reps - s,581,17:44 - s
841,Blake Uttley,3622,849,186 reps - s,821,78 reps - s,753,44 reps - s,665,149 reps - s,534,16:16 - s
842,Ali Ayed,3623,913,176 reps - s,942,0,837,0,373,190 reps - s,558,16:52 - s
843,Yagiz Orskiran,3626,258,17:56 - s,942,0,837,0,826,0,763,0
844,Thiago Santos,3627,598,218 reps - s,764,83 reps - s,746,45 reps - s,785,110 reps - s,734,29:50 - s
845,Moshe Harlopsky,3630,1088,0,493,114 reps - s,837,0,566,165 reps - s,646,19:57 - s
846,Abdulwahab Marzouq,3631,951,169 reps - s,942,0,168,119 reps - s,807,97 reps - s,763,0
846,Oliver Higgens,3631,263,17:58 - s,942,0,837,0,826,0,763,0
846,Ti Clain Stephane,3631,811,192 reps - s,848,78 reps - s,837,0,603,160 reps - s,532,16:13 - s
849,Yassine Bemat,3634,957,168 reps - s,695,88 reps - s,646,57 reps - s,648,152 reps - s,688,22:45 - s
850,Mahmutcan Buyukbayram,3635,267,18:01 - s,942,0,837,0,826,0,763,0
851,Amro Da'as,3636,614,217 reps - s,908,73 reps - s,739,45 reps - s,612,159 reps - s,763,0
852,Roi Nir,3637,269,18:02 - s,942,0,837,0,826,0,763,0
853,Stefan Van Der Walt,3640,1088,0,126,162 reps - s,837,0,826,0,763,0
854,Adel Al Ali,3641,947,170 reps - s,664,91 reps - s,665,56 reps - s,826,0,539,16:30 - s
855,Eid Alshareeda,3642,1088,0,942,0,837,0,508,176 reps - s,267,11:51 - s
855,Ramy ElSheikh,3642,926,174 reps - s,837,78 reps - s,426,81 reps - s,735,128 reps - s,718,25:17 - s
857,Moataz Al-Adl,3643,1048,148 reps - s,843,78 reps - s,523,68 reps - s,570,165 reps - s,659,20:50 - s
857,Alun Josias,3643,648,214 reps - s,714,87 reps - s,807,43 reps - s,804,100 reps - s,670,21:24 - s
859,Osama Abdelaal,3644,276,18:07 - s,942,0,837,0,826,0,763,0
860,Andrew Wood,3649,281,18:15 - s,942,0,837,0,826,0,763,0
861,Mohammed Alhouty,3651,283,18:16 - s,942,0,837,0,826,0,763,0
862,Zeid Abdul-Hadi,3656,618,217 reps - s,942,0,837,0,826,0,433,14:02 - s
863,Ran Cohen,3657,289,18:20 - s,942,0,837,0,826,0,763,0
864,Rom Karp,3664,296,18:25 - s,942,0,837,0,826,0,763,0
865,Arnaud Chebaut,3666,828,190 reps - s,412,120 reps - s,837,0,826,0,763,0
866,Shane Swart,3673,869,183 reps - s,785,81 reps - s,621,58 reps - s,715,134 reps - s,683,22:33 - s
867,Salman Kazmi,3676,1088,0,784,81 reps - s,662,56 reps - s,426,185 reps - s,716,25:09 - s
867,Baran Frederic,3676,901,178 reps - s,861,78 reps - s,694,48 reps - s,599,161 reps - s,621,18:58 - s
869,Petr Visagie,3680,312,18:33 - s,942,0,837,0,826,0,763,0
870,John Martinez,3681,801,194 reps - s,700,88 reps - s,591,60 reps - s,826,0,763,0
871,Ghazi Houssaini,3686,724,206 reps - s,657,92 reps - s,826,31 reps - s,716,134 reps - s,763,0
872,Yair Naim,3687,838,188 reps - s,632,97 reps - s,698,48 reps - s,773,113 reps - s,746,35:05 - s
873,Hamad Alzaabi,3689,321,18:37 - s,942,0,837,0,826,0,763,0
874,Christelle Kok,3691,796,195 reps - s,869,78 reps - s,835,6 reps - s,615,158 reps - s,576,17:33 - s
875,Turpin Yannick,3695,815,191 reps - s,873,78 reps - s,837,0,559,166 reps - s,611,18:41 - s
875,Eisa Shawareb,3695,952,169 reps - s,707,88 reps - s,638,57 reps - s,643,153 reps - s,755,308 reps - s
877,Roy Rudnik,3697,981,162 reps - s,715,87 reps - s,543,67 reps - s,739,126 reps - s,719,25:21 - s
878,Mohammed Tazi,3702,746,203 reps - s,753,84 reps - s,802,43 reps - s,691,141 reps - s,710,24:40 - s
879,Joe Bruce,3704,788,196 reps - s,490,114 reps - s,837,0,826,0,763,0
880,Lloyd Chesling,3708,340,18:47 - s,942,0,837,0,826,0,763,0
881,Mohamed Al Abbasi,3709,1046,148 reps - s,739,85 reps - s,511,68 reps - s,777,111 reps - s,636,19:35 - s
882,Mahmoud Najjar,3711,727,205 reps - s,799,80 reps - s,670,55 reps - s,774,112 reps - s,741,31:43 - s
883,Clayton Daubermann,3713,582,220 reps - s,705,88 reps - s,837,0,826,0,763,0
884,Tristan Knoetze,3720,576,220 reps - s,942,0,613,59 reps - s,826,0,763,0
885,Kj Alpapara,3725,625,216 reps - s,792,81 reps - s,837,0,775,112 reps - s,696,23:21 - s
886,Marchann Hoeksema,3726,891,180 reps - s,641,94 reps - s,837,0,594,162 reps - s,763,0
887,Ashley Wheeler,3729,361,18:56 - s,942,0,837,0,826,0,763,0
888,Bugra Albayrak,3731,1088,0,942,0,112,141 reps - s,826,0,763,0
889,Adir Alfasi,3732,364,18:58 - s,942,0,837,0,826,0,763,0
889,Anas Al Areefi,3732,766,199 reps - s,942,0,435,80 reps - s,826,0,763,0
891,Jon Dean,3734,741,203 reps - s,567,107 reps - s,837,0,826,0,763,0
891,Florent Rancoule,3734,691,210 reps - s,617,102 reps - s,837,0,826,0,763,0
893,Alhareth Elhaj,3737,369,19:00 - s,942,0,837,0,826,0,763,0
894,Elias Gattas,3744,980,162 reps - s,338,127 reps - s,837,0,826,0,763,0
894,Fawaz Al Khuder,3744,376,19:01 - s,942,0,837,0,826,0,763,0
896,Omar Sammour,3745,1088,0,942,0,389,92 reps - s,563,166 reps - s,763,0
897,Gerrit Burger,3748,1088,0,234,141 reps - s,837,0,826,0,763,0
898,Menachem Yovel,3752,384,19:06 - s,942,0,837,0,826,0,763,0
898,Ary Morais,3752,891,180 reps - s,435,118 reps - s,837,0,826,0,763,0
900,Ahmed Alali,3757,389,19:10 - s,942,0,837,0,826,0,763,0
901,Bernard Moshabane,3761,920,175 reps - s,879,78 reps - s,733,45 reps - s,592,162 reps - s,637,19:37 - s
902,Yasir Alsasi,3762,833,189 reps - s,737,85 reps - s,758,44 reps - s,703,139 reps - s,731,28:58 - s
903,Rudi Bezuidenhoudt,3763,395,19:13 - s,942,0,837,0,826,0,763,0
904,Khalid Alajmi,3764,885,180 reps - s,597,105 reps - s,837,0,682,143 reps - s,763,0
905,Ehab Asfour,3765,662,213 reps - s,899,76 reps - s,832,11 reps - s,666,149 reps - s,706,24:07 - s
906,Joel Estrada,3767,399,19:15 - s,942,0,837,0,826,0,763,0
906,Tark zkan,3767,399,19:15 - s,942,0,837,0,826,0,763,0
908,Issa Faraj,3769,1060,145 reps - s,857,78 reps - s,625,58 reps - s,660,150 reps - s,567,17:06 - s
909,Yarden Tziar,3771,970,165 reps - s,432,119 reps - s,837,0,769,115 reps - s,763,0
909,Daniel Bar or,3771,859,185 reps - s,575,107 reps - s,813,42 reps - s,826,0,698,23:31 - s
911,Rashed Alshatti,3773,1062,145 reps - s,942,0,837,0,169,214 reps - s,763,0
911,Alexandre Sidambarompoule,3773,405,19:17 - s,942,0,837,0,826,0,763,0
913,Lastouillat Cyril,3774,839,188 reps - s,741,85 reps - s,681,55 reps - s,787,110 reps - s,726,26:25 - s
914,Johan Greyling,3775,876,182 reps - s,759,83 reps - s,797,43 reps - s,730,129 reps - s,613,18:44 - s
915,Wilfrid Arnaud,3776,1088,0,262,137 reps - s,837,0,826,0,763,0
915,Nihal Mohammed Sayed,3776,536,224 reps - s,814,79 reps - s,837,0,826,0,763,0
917,Anthony Bossel,3777,1064,142 reps - s,673,90 reps - s,570,64 reps - s,826,0,644,19:50 - s
918,Malik Hamad,3778,796,195 reps - s,703,88 reps - s,837,0,826,0,616,18:50 - s
918,Rishi Dhingra,3778,912,176 reps - s,677,90 reps - s,796,43 reps - s,630,156 reps - s,763,0
920,Moath Aghamdi,3780,438,19:30 - s,916,68 reps - s,837,0,826,0,763,0
921,Georges Abi Assy,3784,1014,157 reps - s,697,88 reps - s,770,43 reps - s,651,152 reps - s,652,20:24 - s
922,Francois Theron,3790,1017,157 reps - s,867,78 reps - s,553,67 reps - s,696,140 reps - s,657,20:45 - s
923,Mohamed Khouri,3791,828,190 reps - s,537,112 reps - s,837,0,826,0,763,0
924,Thomas Sinden,3793,946,170 reps - s,893,78 reps - s,544,67 reps - s,770,114 reps - s,640,19:42 - s
925,Aslam Gangat,3796,1053,147 reps - s,531,112 reps - s,704,47 reps - s,745,123 reps - s,763,0
925,Majeed Al Majid,3796,589,219 reps - s,942,0,676,55 reps - s,826,0,763,0
927,Shahak Kalush,3797,988,160 reps - s,383,122 reps - s,837,0,826,0,763,0
927,Connor Oosthuizen,3797,792,195 reps - s,679,90 reps - s,799,43 reps - s,806,99 reps - s,721,25:28 - s
927,Gildas Maupou,3797,740,203 reps - s,688,89 reps - s,809,43 reps - s,797,102 reps - s,763,0
930,Omar Saidi,3798,754,200 reps - s,862,78 reps - s,658,56 reps - s,826,0,698,23:31 - s
930,Serkan Tokel,3798,673,212 reps - s,699,88 reps - s,837,0,826,0,763,0
932,Steffen Heydra,3801,996,160 reps - s,612,102 reps - s,763,44 reps - s,789,110 reps - s,641,19:44 - s
933,Arnon Shafir,3803,1088,0,289,136 reps - s,837,0,826,0,763,0
934,Amjad Parkar,3804,1023,155 reps - s,744,85 reps - s,642,57 reps - s,632,155 reps - s,763,0
935,Ziv Israeli,3809,441,19:32 - s,942,0,837,0,826,0,763,0
936,Kosta Traht,3811,1025,155 reps - s,360,125 reps - s,837,0,826,0,763,0
937,Dawas Aldosary,3815,929,173 reps - s,852,78 reps - s,654,56 reps - s,673,146 reps - s,707,24:28 - s
938,Abdullah Alshammari,3821,453,19:35 - s,942,0,837,0,826,0,763,0
939,A G Maharaj,3823,802,194 reps - s,855,78 reps - s,727,46 reps - s,742,125 reps - s,697,23:26 - s
940,Rodrigo Feliu,3824,1088,0,310,131 reps - s,837,0,826,0,763,0
941,Aviv Noy,3825,457,19:36 - s,942,0,837,0,826,0,763,0
942,Rami Kerner,3832,1024,155 reps - s,942,0,581,62 reps - s,621,157 reps - s,664,21:08 - s
943,Dogukan Kopuz,3834,466,19:39 - s,942,0,837,0,826,0,763,0
943,Assaf Gurfinkel,3834,939,171 reps - s,573,107 reps - s,740,45 reps - s,819,87 reps - s,763,0
945,Rami Alamir,3835,1074,125 reps - s,629,98 reps - s,732,45 reps - s,826,0,574,17:31 - s
946,Omid Pournejati,3836,468,19:40 - s,942,0,837,0,826,0,763,0
946,Luwellyn Adams,3836,468,19:40 - s,942,0,837,0,826,0,763,0
948,Rufus Reyneke,3841,1042,149 reps - s,771,82 reps - s,713,47 reps - s,697,140 reps - s,618,18:54 - s
949,Wayne Bailey,3842,996,160 reps - s,583,107 reps - s,837,0,751,121 reps - s,675,21:45 - s
949,Zachi Shtain,3842,851,186 reps - s,603,104 reps - s,837,0,788,110 reps - s,763,0
951,Sami Hakim,3843,985,161 reps - s,942,0,837,0,506,176 reps - s,573,17:29 - s
952,Khalid Alsubaie,3845,818,191 reps - s,900,75 reps - s,674,55 reps - s,805,99 reps - s,648,20:00 - s
953,Omer Oztemel,3846,1088,0,942,0,837,0,216,207 reps - s,763,0
954,Kabelo Pududu,3849,902,178 reps - s,521,112 reps - s,837,0,826,0,763,0
955,Maged Mahani,3855,972,163 reps - s,889,78 reps - s,405,83 reps - s,826,0,763,0
956,Lev Epstein,3860,954,169 reps - s,942,0,744,45 reps - s,763,117 reps - s,457,14:32 - s
956,Ahmed Zayed,3860,931,173 reps - s,600,105 reps - s,777,43 reps - s,824,60 reps - s,728,27:36 - s
958,Oz Hangadi,3871,503,19:54 - s,942,0,837,0,826,0,763,0
958,Danel Igaeli Dowek,3871,934,172 reps - s,622,102 reps - s,734,45 reps - s,826,0,755,308 reps - s
960,Marwan Abal,3874,506,19:55 - s,942,0,837,0,826,0,763,0
961,Yossi Buchnik,3875,891,180 reps - s,558,109 reps - s,837,0,826,0,763,0
961,Rudi Holzhauzen,3875,1032,153 reps - s,776,82 reps - s,677,55 reps - s,627,156 reps - s,763,0
963,Abdulrhman Hiazaa,3876,1088,0,942,0,837,0,826,0,183,10:43 - s
964,Gavin Gouws,3882,778,197 reps - s,678,90 reps - s,837,0,826,0,763,0
965,Leon Vyrva,3883,756,200 reps - s,881,78 reps - s,837,0,826,0,583,17:46 - s
966,Rico Deri,3884,1058,145 reps - s,400,121 reps - s,837,0,826,0,763,0
967,Tertius Beneke,3886,850,186 reps - s,942,0,837,0,826,0,431,14:01 - s
967,Conrad Du Plooy,3886,867,183 reps - s,924,68 reps - s,687,52 reps - s,679,144 reps - s,729,28:31 - s
969,Andrew Papoutsis,3887,945,170 reps - s,676,90 reps - s,837,0,726,130 reps - s,703,23:49 - s
970,Gerrit Jansen van Vuuren,3889,1088,0,375,123 reps - s,837,0,826,0,763,0
971,Idan Biner,3891,523,19:59 - s,942,0,837,0,826,0,763,0
972,Yousef Sadeq,3900,532,224 reps - s,942,0,837,0,826,0,763,0
973,Ahmad Barakat,3903,535,224 reps - s,942,0,837,0,826,0,763,0
974,Nir Keren,3904,891,180 reps - s,941,11 reps - s,483,70 reps - s,826,0,763,0
975,Ghassan Dahu,3905,1088,0,942,0,837,0,826,0,212,11:04 - s
976,Cumhur Kaman,3911,1088,0,397,121 reps - s,837,0,826,0,763,0
977,Dhuven Thathiah,3913,1022,155 reps - s,465,116 reps - s,837,0,826,0,763,0
977,Moataz El Meligy,3913,725,205 reps - s,942,0,737,45 reps - s,749,122 reps - s,760,264 reps - s
979,Andrew Neil,3914,769,198 reps - s,911,72 reps - s,791,43 reps - s,743,125 reps - s,700,23:43 - s
980,Muhammed Bhyat,3916,973,163 reps - s,817,79 reps - s,646,57 reps - s,826,0,654,20:32 - s
981,Aaron Ndhluni,3921,553,222 reps - s,942,0,837,0,826,0,763,0
982,Daniel Leibovici,3922,554,222 reps - s,942,0,837,0,826,0,763,0
983,Riccardo Afeltra,3925,1088,0,792,81 reps - s,612,59 reps - s,670,147 reps - s,763,0
984,Aasif Khan,3931,1088,0,664,91 reps - s,711,47 reps - s,705,139 reps - s,763,0
985,Lior Aizler,3937,870,183 reps - s,942,0,536,68 reps - s,826,0,763,0
985,Karim Walid,3937,569,220 reps - s,942,0,837,0,826,0,763,0
987,Ali Al-Madani,3938,1088,0,464,116 reps - s,797,43 reps - s,826,0,763,0
988,Gary Gabriel,3940,998,160 reps - s,791,81 reps - s,837,0,753,120 reps - s,561,16:56 - s
988,John Martin,3940,572,220 reps - s,942,0,837,0,826,0,763,0
990,Wil Jansen,3943,575,220 reps - s,942,0,837,0,826,0,763,0
991,Mohamed Farid,3945,975,163 reps - s,634,96 reps - s,808,43 reps - s,823,66 reps - s,705,23:59 - s
991,Aleks Hemsy,3945,924,174 reps - s,801,80 reps - s,688,51 reps - s,793,105 reps - s,739,31:31 - s
993,Zafer Maraqa,3952,768,198 reps - s,758,83 reps - s,837,0,826,0,763,0
994,Leroy Rodrigues,3954,960,167 reps - s,803,80 reps - s,814,42 reps - s,760,117 reps - s,617,18:51 - s
995,Jon Vissr,3958,590,219 reps - s,942,0,837,0,826,0,763,0
996,Khalid Al Shamsi,3961,1088,0,942,0,720,46 reps - s,448,183 reps - s,763,0
997,Dirk Rademan,3963,595,219 reps - s,942,0,837,0,826,0,763,0
998,David Bertrand,3964,1000,160 reps - s,826,78 reps - s,837,0,538,172 reps - s,763,0
998,Eben du Preez,3964,991,160 reps - s,855,78 reps - s,689,50 reps - s,671,147 reps - s,758,271 reps - s
1000,Lloyd Caister,3969,663,213 reps - s,942,0,775,43 reps - s,826,0,763,0
1001,Johan Ferreira,3976,907,177 reps - s,883,78 reps - s,645,57 reps - s,803,100 reps - s,738,31:11 - s
1002,Abdulmalik Baghdadi,3980,1018,157 reps - s,766,83 reps - s,607,59 reps - s,826,0,763,0
1002,Mohamed Talaat,3980,1052,147 reps - s,757,83 reps - s,724,46 reps - s,684,142 reps - s,763,0
1004,Anthony Nathan,3981,613,217 reps - s,942,0,837,0,826,0,763,0
1005,Ryan Henry,3983,921,175 reps - s,710,87 reps - s,837,0,752,120 reps - s,763,0
1006,Abrar Majid,3985,891,180 reps - s,942,0,698,48 reps - s,691,141 reps - s,763,0
1007,Nir Dannenberg,3986,927,174 reps - s,942,0,837,0,638,154 reps - s,642,19:46 - s
1008,Warren Jones,3987,619,217 reps - s,942,0,837,0,826,0,763,0
1009,Mikhael Farr,3989,986,161 reps - s,942,0,743,45 reps - s,555,167 reps - s,763,0
1010,Nir Reznik,3994,840,188 reps - s,728,86 reps - s,837,0,826,0,763,0
1011,Wadel Ngulube,4003,746,203 reps - s,942,0,726,46 reps - s,826,0,763,0
